#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.02565e+07 0.993746 0.000440868 7.22134e+08 4.80096e+06 4.93943e+08 9.02545e+08 4.93943e+08 0.352705 0.000680314 0.347736 0.117516 0.122229 0.656177 0.00050708 0.660753 0.0808136 0.0907647 0.88156 0.00044351 0.909461 0.0397238 0.11159 31978
1.59104e+08 0.994803 0.000537545 9.10971e+08 7.57062e+06 6.84684e+08 1.06692e+09 6.84684e+08 0.350705 0.000872571 0.346259 0.112665 0.116259 0.64092 0.000678811 0.643657 0.0837456 0.0898215 0.862254 0.000659546 0.890452 0.0517809 0.122745 17894
2.52043e+08 0.995022 0.000496581 1.02001e+09 7.45536e+06 7.1696e+08 1.25748e+09 7.1696e+08 0.351255 0.000795141 0.347914 0.107717 0.11193 0.633382 0.000627031 0.635702 0.0822306 0.0890183 0.851883 0.000647416 0.877945 0.0605109 0.125882 20088
3.97805e+08 0.995983 0.000432304 1.07666e+09 7.49778e+06 8.29125e+08 1.26213e+09 8.29125e+08 0.358141 0.000733283 0.354634 0.102866 0.104558 0.630014 0.000597194 0.632609 0.0815883 0.0876966 0.844506 0.000637617 0.867182 0.0673832 0.123192 21409
6.29667e+08 0.995241 0.000474819 1.17992e+09 8.18571e+06 8.29125e+08 1.37934e+09 8.29125e+08 0.365868 0.000716993 0.363662 0.0979851 0.101671 0.626496 0.00060511 0.628595 0.0819966 0.0876547 0.832422 0.0006641 0.852721 0.074692 0.123191 21011
9.99066e+08 0.994258 0.000533888 1.27538e+09 8.8831e+06 9.41735e+08 1.38435e+09 9.41735e+08 0.375284 0.000711951 0.371948 0.094832 0.0945434 0.622301 0.000608449 0.62483 0.0788181 0.0858421 0.819623 0.00069238 0.834711 0.0851412 0.119164 20029
1.58272e+09 0.994566 0.000528842 1.34864e+09 9.49275e+06 9.41735e+08 1.62073e+09 9.41735e+08 0.384013 0.000695269 0.381614 0.0888106 0.0904878 0.617875 0.000613562 0.618863 0.0797809 0.0824729 0.807193 0.00072184 0.821787 0.0883154 0.121045 19324
2.51078e+09 0.994973 0.000517233 1.48941e+09 1.03621e+07 1.05478e+09 1.74558e+09 7.1696e+08 0.391819 0.000690668 0.388604 0.0878204 0.0875191 0.610616 0.000622579 0.611349 0.0792326 0.0814622 0.788452 0.000749521 0.799931 0.094313 0.117652 18698
3.97993e+09 0.995201 0.000510309 1.63455e+09 1.13388e+07 1.16825e+09 1.87146e+09 7.13498e+08 0.399125 0.00068222 0.395866 0.0879861 0.0849357 0.601665 0.000629879 0.602278 0.0793115 0.0801722 0.769906 0.000787145 0.780412 0.100102 0.121526 18339
6.29891e+09 0.994491 0.000546658 1.80444e+09 1.24232e+07 1.28215e+09 1.9983e+09 7.88209e+08 0.401025 0.000663688 0.398972 0.0845921 0.0840369 0.583916 0.000645593 0.58358 0.0820032 0.0799878 0.74683 0.000828633 0.755876 0.107253 0.123532 18334
1.00187e+10 0.992967 0.000609993 2.00983e+09 1.33513e+07 1.39649e+09 2.24754e+09 9.02545e+08 0.399251 0.000644115 0.397897 0.0837148 0.0841407 0.563725 0.000645652 0.564262 0.0807002 0.0835483 0.721091 0.000858758 0.728434 0.11613 0.127114 18769
1.58784e+10 0.993768 0.000557926 2.27521e+09 1.44804e+07 1.62642e+09 2.5066e+09 1.02119e+09 0.388838 0.000601191 0.389827 0.0783902 0.08477 0.537376 0.00065352 0.537221 0.0837483 0.0847994 0.691971 0.000897247 0.697799 0.126515 0.135499 19897
2.513e+10 0.993591 0.000558173 2.6397e+09 1.59854e+07 1.95723e+09 2.91692e+09 1.27511e+09 0.371472 0.000584414 0.373368 0.0769254 0.0853097 0.504933 0.00068013 0.50339 0.0884395 0.0894772 0.658677 0.000962224 0.659844 0.14496 0.143391 20440
3.96821e+10 0.993002 0.000585201 3.07057e+09 1.78253e+07 2.32608e+09 3.3168e+09 1.60912e+09 0.349531 0.000553201 0.350809 0.0738007 0.0807464 0.473449 0.000713292 0.468014 0.0915312 0.0869704 0.631219 0.00104544 0.623786 0.168867 0.144424 20292
6.23759e+10 0.993499 0.000612344 3.59779e+09 2.15626e+07 2.80036e+09 3.92704e+09 1.85863e+09 0.328487 0.00057172 0.328849 0.0726045 0.0780427 0.450044 0.000867272 0.436243 0.107067 0.085938 0.6137 0.00125165 0.598213 0.198288 0.153616 17227
9.80681e+10 0.993366 0.000748728 4.29515e+09 2.89282e+07 3.52252e+09 4.52931e+09 2.46774e+09 0.309584 0.000653936 0.308638 0.0695276 0.0710484 0.446051 0.00126173 0.416986 0.148477 0.0883083 0.628632 0.0016753 0.617113 0.219421 0.183812 11757
1.53874e+11 0.994275 0.000964934 5.55535e+09 4.47317e+07 5.18518e+09 4.76976e+09 3.67393e+09 0.29311 0.000927983 0.288428 0.0706866 0.0655115 0.473816 0.00211533 0.431121 0.218078 0.110732 0.683791 0.00246193 0.694199 0.206431 0.236349 6114
2.43925e+11 0.993898 0.00147568 6.90544e+09 7.05187e+07 7.47535e+09 3.57322e+09 5.26688e+09 0.279077 0.0014081 0.271531 0.0712275 0.0607946 0.530203 0.00327403 0.520301 0.195209 0.180254 0.767821 0.00311467 0.799762 0.13604 0.204306 2786
3.82074e+11 0.999058 0.00094162 8.69681e+09 1.04772e+08 1.00769e+10 1.64059e+09 5.82095e+09 0.275729 0.0024858 0.257302 0.0916209 0.0523023 0.594777 0.00465599 0.595563 0.150484 0.149325 0.823284 0.00406932 0.847097 0.112678 0.166967 1062
6.07735e+11 0.994135 0.00414115 9.91908e+09 1.68645e+08 1.11866e+10 9.04263e+08 3.95998e+09 0.287722 0.00497404 0.269868 0.125945 0.0736198 0.641539 0.00694313 0.641227 0.122016 0.117779 0.873158 0.00511507 0.892714 0.0732957 0.102957 341
9.61329e+11 1 0 1.0674e+10 3.5161e+08 1.17813e+10 4.87528e+08 2.68057e+09 0.337743 0.0127509 0.349398 0.0816581 0.132081 0.686294 0.0129256 0.673418 0.132801 0.0944463 0.908881 0.00806407 0.912754 0.0630161 0.0623112 65
1.40469e+12 0.857143 0.142857 1.04438e+10 1.59121e+09 1.20303e+10 2.97128e+08 8.43618e+08 0.404749 0.0174528 0.398252 0.0425679 0.0300278 0.756941 0.0361682 0.77275 0.0714734 0.138633 0.917985 0.00913568 0.918468 0.0155135 0.0203248 7
