#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
44.9056 4.33968e-05 2.87396e-06 638654 10131.9 0 0 0 0.369223 4.60351e-05 0.369847 0.107465 0.116589 0.52348 3.24384e-05 0.532997 0.060082 0.0753494 0.635958 1.01435e-05 0.641458 0.0140443 0.0246344 5253838
62.3387 8.70473e-05 7.81674e-06 1.26553e+06 25426.7 0 0 0 0.292644 7.18555e-05 0.288223 0.0920626 0.0874708 0.510948 5.55396e-05 0.51897 0.0543857 0.0693429 0.637186 1.55743e-05 0.641137 0.0127091 0.0205188 1424513
78.21 0.000412007 2.47948e-05 6.17459e+06 85761.9 0 0 0 0.296923 9.99643e-05 0.293603 0.0858117 0.0824483 0.522977 6.44909e-05 0.526699 0.0472234 0.0542855 0.638092 2.05798e-05 0.641396 0.0119295 0.0184141 669892
98.592 0.00142065 6.80669e-05 2.96635e+07 289365 0 0 0 0.335064 0.000141991 0.333457 0.078359 0.0777728 0.536278 8.62071e-05 0.538818 0.0441716 0.0494333 0.639626 3.11427e-05 0.643298 0.0111848 0.0180197 306197
124.005 0.00375793 0.000161412 1.07558e+08 847315 0 0 0 0.379695 0.000187488 0.378843 0.0701874 0.0689898 0.546809 0.000115907 0.548748 0.040962 0.0442945 0.637839 5.39918e-05 0.642749 0.0119357 0.0209363 143696
155.897 0.0104267 0.000407463 2.94548e+08 2.1755e+06 0 7.50958e+08 0 0.383608 0.000247637 0.383554 0.0591349 0.0601029 0.518497 0.000197883 0.518714 0.0486746 0.0491192 0.620511 0.00013164 0.629011 0.0199763 0.0379045 62148
195.877 0.0214242 0.00092763 6.09548e+08 5.10678e+06 3.33561e+08 1.04144e+09 3.33561e+08 0.348217 0.00037214 0.347751 0.0565158 0.0562598 0.46708 0.000366464 0.464632 0.0597055 0.0545177 0.591178 0.000332272 0.604999 0.0349547 0.0679293 24365
245.633 0.0451443 0.0022721 9.44554e+08 1.09292e+07 7.07395e+08 1.25059e+09 7.07395e+08 0.305016 0.000619451 0.303664 0.0567347 0.0550763 0.415792 0.000699966 0.409606 0.0697989 0.0555401 0.564177 0.000770195 0.581059 0.053364 0.0947309 8351
309.129 0.104049 0.00614469 1.27219e+09 2.32784e+07 1.00114e+09 1.4539e+09 1.00114e+09 0.267104 0.00105649 0.264173 0.0551638 0.0493174 0.370939 0.00132593 0.365223 0.0668518 0.0589624 0.530598 0.00176193 0.537876 0.0899863 0.104053 2470
388.671 0.151026 0.0137214 1.35867e+09 4.46458e+07 1.14339e+09 1.42902e+09 1.14339e+09 0.237226 0.00176471 0.235954 0.044913 0.0445193 0.336009 0.0025051 0.329807 0.0648944 0.0567842 0.497001 0.00358793 0.489893 0.121147 0.0903589 682
488.194 0.271186 0.0335109 1.59132e+09 8.91119e+07 1.375e+09 1.45669e+09 9.17734e+08 0.216674 0.0033645 0.209092 0.0452799 0.0295625 0.308273 0.00481008 0.299478 0.0680788 0.0511476 0.466157 0.0068797 0.444271 0.132884 0.0623558 177
609.055 0.338235 0.0577995 1.38935e+09 1.30056e+08 1.12466e+09 1.16507e+09 6.67399e+08 0.199193 0.00412778 0.198832 0.0288321 0.0276347 0.283055 0.00562807 0.276452 0.0580221 0.0394251 0.427376 0.00892642 0.417691 0.091226 0.0603849 68
775.861 0.391304 0.104051 1.35379e+09 2.37675e+08 1.12466e+09 1.41287e+09 1.12466e+09 0.193719 0.00750099 0.189 0.035917 0.0256601 0.291922 0.0130796 0.270564 0.0674441 0.0238665 0.432946 0.017585 0.410016 0.125605 0.0577246 23
949.279 0.8 0.2 1.02407e+09 3.54731e+08 9.96637e+08 9.6135e+08 9.96637e+08 0.166589 0.0111505 0.169204 0.0273745 0.0355286 0.264666 0.0279745 0.262814 0.085502 0.0822602 0.403708 0.0330836 0.402889 0.107483 0.091801 5
1133.07 0.5 0.5 1.16639e+09 4.17287e+07 1.20812e+09 0 8.34574e+07 0.159537 0.0074823 0.16702 0 0.0149646 0.235259 0.00899339 0.244253 0 0.0179868 0.382904 0.00224499 0.385149 0 0.00448999 2
