#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.13473e+07 0.213445 0.244922 0.00393255 0 1 0 0.0867632 0.000730671 0.0577542 0.0982645 0.0443766 16393
1.59522e+08 0.278415 0.339315 0.00592669 0 1 0 0.11096 0.00102902 0.0813474 0.123796 0.0599559 10197
2.53188e+08 0.33328 0.4046 0.0056455 0 1 0 0.121831 0.000930129 0.0962805 0.120581 0.0668101 12521
3.98458e+08 0.348279 0.429216 0.00558049 0 1 0 0.126858 0.000902843 0.100062 0.125535 0.070274 13739
6.29518e+08 0.392539 0.495318 0.00600299 0 1 0 0.137642 0.00094981 0.10989 0.13829 0.0783739 13349
9.95498e+08 0.423195 0.552068 0.00665718 0 1 0 0.153545 0.0010696 0.125628 0.146658 0.0867459 12330
1.57898e+09 0.466986 0.626132 0.0072838 0 1 0 0.168957 0.00117001 0.143078 0.151723 0.0967352 11480
2.50431e+09 0.505768 0.687587 0.00774833 1 0 1 0.188599 0.00130503 0.159724 0.168044 0.10453 10835
3.98405e+09 0.543588 0.769469 0.00838962 1 1 1 0.209188 0.00141742 0.183775 0.171617 0.120087 10324
6.31034e+09 0.59145 0.865954 0.00903119 1 1 1 0.235643 0.00156012 0.208773 0.186536 0.128907 9825
1.00078e+10 0.637241 0.963724 0.0095046 1 1 1 0.270171 0.00170856 0.247108 0.197899 0.148952 9538
1.58239e+10 0.670072 1.04952 0.00978683 1 1 1 0.304398 0.00183113 0.279927 0.214564 0.159554 9593
2.50537e+10 0.709436 1.14319 0.0102002 1 1 1 0.352978 0.00195051 0.33691 0.220167 0.185149 9337
3.95869e+10 0.735623 1.21293 0.0109312 1 1 1 0.406313 0.00211378 0.401708 0.214247 0.205219 8416
6.20211e+10 0.737469 1.20567 0.0123934 1 1 1 0.454768 0.00246648 0.452802 0.220306 0.209913 6384
9.74535e+10 0.710986 1.13887 0.0159589 1 1 1 0.514698 0.00313849 0.528812 0.187281 0.227624 3723
1.51334e+11 0.647613 1.02701 0.0244636 1 1 1 0.589441 0.00462694 0.615107 0.168435 0.221406 1592
2.41767e+11 0.550864 0.846449 0.0401953 1 1 1 0.662032 0.00773905 0.706302 0.122282 0.227368 521
3.75326e+11 0.376712 0.513699 0.0624158 0 1 0 0.77144 0.00900495 0.794404 0.069372 0.111762 146
5.74691e+11 0.208333 0.208333 0.0846811 0 1 0 0.84478 0.00962213 0.842248 0.0522727 0.0482265 24
8.55433e+11 0.5 0.5 0.5 1 0 1 0.782598 0.0106952 0.793293 0 0.0213905 2
