#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.68112e+07 0.0047694 0.0048431 9.82676e-05 0 0 0 0.00110839 1.17463e-05 0 0 0 515579
1.5706e+08 0.00929219 0.0095107 0.000232053 0 0 0 0.00201444 2.75477e-05 0 0 0 183057
2.49049e+08 0.0156918 0.0161841 0.000340272 0 0 0 0.00318333 4.1085e-05 0 0 0 146255
3.94593e+08 0.0221442 0.0228087 0.00045146 0 0 0 0.00445773 5.4777e-05 0 0 0 115877
6.25897e+08 0.0325184 0.0339598 0.000624462 0 0 0 0.00644996 7.85999e-05 0 0 0 91579
9.91196e+08 0.0479425 0.0503839 0.000849586 0 0 0 0.00908832 0.000106154 0 0.0104531 0 73317
1.57232e+09 0.0667071 0.0706182 0.00111508 0 0 0 0.0125722 0.000143459 0 0.0207398 0 59319
2.49517e+09 0.0929946 0.100129 0.00146683 0 0 0 0.0174647 0.000194182 0 0.0316028 0 48777
3.95532e+09 0.126622 0.139064 0.00187455 0 0 0 0.0239983 0.000257245 0 0.0511495 0 41470
6.28703e+09 0.170656 0.190487 0.00234772 0 1 0 0.0330444 0.000340311 0 0.0722647 0 35551
9.93868e+09 0.226992 0.261226 0.00288725 0 1 0 0.0453939 0.000437592 0.00990722 0.0920757 0.00990722 31869
1.57701e+10 0.29632 0.352918 0.00356235 0 1 0 0.0621677 0.000561649 0.0202333 0.120126 0.0202333 27828
2.48801e+10 0.364203 0.449145 0.00428161 0 1 0 0.0843818 0.000737707 0.0385672 0.148311 0.0385672 23734
3.92112e+10 0.444512 0.564583 0.0053435 0 1 0 0.110878 0.000978104 0.0616663 0.173323 0.0616663 18031
6.16158e+10 0.516945 0.676135 0.0071227 1 0 1 0.143249 0.00139451 0.0965158 0.196958 0.0965158 11301
9.58295e+10 0.569641 0.757973 0.0111176 1 1 1 0.183617 0.00245149 0.137235 0.23525 0.126618 4954
1.50049e+11 0.601388 0.80185 0.0216527 1 1 1 0.246604 0.00578885 0.199955 0.288445 0.170186 1297
2.32494e+11 0.666667 0.876712 0.0533081 1 1 1 0.384243 0.0163321 0.407088 0.245125 0.347168 219
3.56296e+11 0.391304 0.695652 0.221697 0 2 0 0.610921 0.0471166 0.698066 0.0927106 0.371195 23
6.32798e+11 0 0 0 0 0 0 0.799952 0.0283933 0.801475 0.0543558 0.102703 5
