#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.86162e+09 1.28046e-05 1.28046e-05 3.69634e-06 0 0 0 4.66102e-05 2.37894e-06 0 0 0 937166
1.57942e+10 0 0 0 0 0 0 1.62211e-05 1.5969e-06 0 0 0 397904
2.49541e+10 0 0 0 0 0 0 2.87428e-05 2.08909e-06 0 0 0 349088
3.92283e+10 7.12304e-06 7.12304e-06 5.03674e-06 0 0 0 0.000115507 5.36718e-06 0 0 0 280779
6.17491e+10 7.23319e-05 7.23319e-05 2.00606e-05 0 0 0 0.000422106 1.31925e-05 0 0 0 179727
9.79249e+10 0.000279704 0.000279704 5.19327e-05 0 0 0 0.00146139 3.54299e-05 0 0 0 103681
1.55094e+11 0.00143135 0.00143135 0.000156062 0 0 0 0.00437629 9.02217e-05 0 0 0 58686
2.4553e+11 0.0037302 0.0037302 0.000337091 0 0 0 0.0112708 0.000202592 0 0 0 32706
3.8966e+11 0.00833611 0.00833611 0.000677817 0 0 0 0.0254293 0.000435451 0 0.0517482 0 17994
6.17078e+11 0.0178767 0.0178767 0.00132055 0 0 0 0.0513637 0.000849606 0 0.12153 0 10069
9.75476e+11 0.0368936 0.0368936 0.00256043 0 0 0 0.0872376 0.00151082 0.0393721 0.159475 0.0393721 5421
1.5444e+12 0.0425296 0.0425296 0.00388137 0 0 0 0.128724 0.00245559 0.0945813 0.16802 0.0945813 2704
2.42847e+12 0.05997 0.05997 0.00650314 0 0 0 0.18686 0.0041683 0.162405 0.194483 0.141118 1334
3.87328e+12 0.0540123 0.0540123 0.00888663 0 0 0 0.246038 0.00628445 0.238503 0.176075 0.176956 648
6.04184e+12 0.0597015 0.0597015 0.0145001 0 0 0 0.292708 0.00921291 0.292665 0.163062 0.165387 268
9.71978e+12 0.0530973 0.0530973 0.0211875 0 0 0 0.364916 0.0142772 0.393537 0.12681 0.19137 113
1.46503e+13 0 0 0 0 0 0 0.444562 0.0280824 0.510863 0.0863238 0.245726 34
2.58099e+13 0 0 0 0 0 0 0.441153 0.0376238 0.461202 0.105965 0.16902 12
3.49914e+13 0 0 0 0 0 0 0.562565 0.0644481 0.627014 0 0.128896 2
