#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.334060 (z=1.993474)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=0.334060 (z=1.993474) stellar mass
#obs_sm range: 11.75 - 12.25
#HM    Stats: 3.727940e+12 (median) + 1.417650e+12  / - 1.767650e+12
#SM    Stats: 2.367070e+11 (median) + 6.373001e+10  / - 5.372001e+10
#ObsSM Stats: 6.544350e+11 (median) + 9.673297e+10  / - 3.347100e+10
#VMP   Stats: 3.233900e+02 (median) + 3.118997e+01  / - 5.389001e+01
#ICL   Stats: 8.955970e+08 (median) + 4.190173e+09  / - 8.374229e+08
#SSFR  Stats: 1.384484e-10 (median) + 1.197953e-09  / - 7.726288e-11
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 5
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 5
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 5
sfh 0.064623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 5
sfh 0.066873 0 1.84217e-21 0 #avg: 3.68435e-22; avg_err: 3.68435e-22; sd: 7.36869e-22; counts: 5
sfh 0.069123 0 3.17229e-21 0 #avg: 6.34459e-22; avg_err: 6.34459e-22; sd: 1.26892e-21; counts: 5
sfh 0.071373 0 1.13968e-20 0 #avg: 2.27936e-21; avg_err: 2.27936e-21; sd: 4.55872e-21; counts: 5
sfh 0.073623 0 1.38483e-13 0 #avg: 2.76966e-14; avg_err: 2.76966e-14; sd: 5.53931e-14; counts: 5
sfh 0.075873 0 9.51333e-14 0 #avg: 2.15088e-14; avg_err: 1.85624e-14; sd: 3.71247e-14; counts: 5
sfh 0.078123 0 1.98148e-13 0 #avg: 4.94513e-14; avg_err: 3.83713e-14; sd: 7.67427e-14; counts: 5
sfh 0.080373 0 9.5958e-13 0 #avg: 2.33863e-13; avg_err: 1.8592e-13; sd: 3.71839e-13; counts: 5
sfh 0.082623 2.28564e-15 3.17141e-12 2.28564e-15 #avg: 6.86228e-13; avg_err: 6.23816e-13; sd: 1.24763e-12; counts: 5
sfh 0.085998 1.60891e-14 8.53357e-12 1.60891e-14 #avg: 1.80979e-12; avg_err: 1.68738e-12; sd: 3.37477e-12; counts: 5
sfh 0.089373 3.7052e-14 7.29757e-12 9.13837e-15 #avg: 1.59358e-12; avg_err: 1.4385e-12; sd: 2.877e-12; counts: 5
sfh 0.092748 2.63405e-13 1.05681e-11 2.33722e-13 #avg: 2.58882e-12; avg_err: 2.08325e-12; sd: 4.16651e-12; counts: 5
sfh 0.096123 4.92577e-13 1.4984e-11 3.38471e-13 #avg: 3.6403e-12; avg_err: 2.97391e-12; sd: 5.94781e-12; counts: 5
