#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
44.2643 0.00979988 0.010243 5.06659e-05 0 0 0 0.00113718 3.9868e-06 0 0 0 4307809
62.0718 0.0315852 0.0338438 0.00018358 0 0 0 0.0034554 1.38258e-05 0 0 0 1109983
78.2904 0.0822147 0.0911718 0.000456196 0 0 0 0.00879776 3.57896e-05 0 0.0128813 0 490338
98.5733 0.19867 0.234076 0.00106132 0 1 0 0.0223476 8.93197e-05 0 0.0500665 0 228998
123.794 0.399409 0.518364 0.00228436 0 1 0 0.0519979 0.00021538 0.0252005 0.0884353 0.0252005 101147
155.883 0.619011 0.911332 0.00435898 1 1 1 0.100677 0.000471407 0.07373 0.126418 0.0653982 42597
196.069 0.775896 1.28266 0.00739234 1 1 1 0.165802 0.000933468 0.145661 0.151002 0.110295 17657
246.619 0.833614 1.424 0.0121016 1 1 1 0.22514 0.00178395 0.209794 0.169851 0.139457 6533
309.687 0.823583 1.3805 0.0207763 1 1 1 0.257801 0.00311407 0.249221 0.156095 0.147007 2205
390.425 0.793963 1.20604 0.031425 1 1 1 0.28433 0.00509163 0.271762 0.159208 0.128105 762
492.381 0.708155 1.03004 0.0548771 1 1 1 0.294733 0.00760353 0.294711 0.11073 0.12037 233
621.57 0.618557 0.958763 0.109589 1 1 1 0.29993 0.0113127 0.318056 0.0759527 0.130724 97
778.787 0.666667 0.805556 0.118318 1 0 1 0.24099 0.0178183 0.25897 0.0851717 0.157588 36
997.405 0.333333 0.444444 0.242161 0 1 0 0.202538 0.0274946 0.223204 0.0498228 0.141018 9
1220.97 0.25 0.25 0.25 0 1 0 0.216939 0.0169039 0.232704 0.0229959 0.0528129 4
