#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
45.2933 1.38852e-07 1.38852e-07 47.2791 47.2791 0 0 0 0.169917 6.88505e-06 0.172661 0.0163151 0.0219944 0.183374 5.36322e-06 0.187309 0.0093379 0.0181316 0.196302 2.80022e-06 0.199278 0.00204891 0.00822425 7201937
62.3522 0 0 0 0 0 0 0 0.152257 1.1182e-05 0.153054 0.02061 0.0221546 0.171832 9.93652e-06 0.174228 0.0162939 0.0210608 0.191488 5.74842e-06 0.194903 0.00533463 0.0129765 3215478
78.0986 0 0 0 0 0 0 0 0.143218 1.92114e-05 0.142086 0.0263351 0.0229458 0.167613 1.65834e-05 0.169213 0.0197913 0.0222527 0.191784 8.24402e-06 0.19482 0.00515901 0.0115493 1392823
98.3246 0 0 0 0 0 0 0 0.135913 2.99747e-05 0.134436 0.0251839 0.0217352 0.167161 2.49551e-05 0.168993 0.0179822 0.0213502 0.192782 1.11722e-05 0.195363 0.00438832 0.00972179 561129
123.752 0 0 0 0 0 0 0 0.134389 4.49731e-05 0.13354 0.023658 0.021352 0.169432 3.58371e-05 0.171573 0.0158278 0.0200747 0.193939 1.5248e-05 0.196244 0.00367267 0.0085616 230364
155.661 2.18943e-05 1.54815e-05 0 0 0 0 0 0.136737 6.96209e-05 0.136305 0.0223941 0.0211452 0.172337 5.2847e-05 0.174704 0.013909 0.0189357 0.195155 2.09328e-05 0.197152 0.00298765 0.00700489 91348
195.65 0.000117588 5.87915e-05 0 0 0 0 0 0.14022 0.000110252 0.140179 0.0216812 0.0209686 0.175237 7.96445e-05 0.17784 0.0120867 0.0177564 0.196127 2.96881e-05 0.197888 0.00247554 0.00605497 34017
245.522 0.00175855 0.000392895 0 0 0 0 0 0.144292 0.000184474 0.144537 0.0200364 0.0204504 0.178159 0.000125181 0.180718 0.0105813 0.0162646 0.196952 4.5654e-05 0.198581 0.00197642 0.00519218 11373
308.332 0.00517346 0.00125169 128839 128839 0 0 0 0.148718 0.000329343 0.149127 0.0196769 0.0201711 0.180969 0.000216038 0.184108 0.00857972 0.0156768 0.197625 8.48824e-05 0.199218 0.00154985 0.00433435 3286
385.27 0.0213115 0.00585222 2.25358e+06 1.3065e+06 0 0 0 0.149967 0.000726523 0.149932 0.019439 0.0184327 0.179472 0.000518055 0.182094 0.0098926 0.0154889 0.197094 0.000209176 0.198798 0.00170314 0.00447473 610
478.869 0.0421053 0.020714 0 0 0 0 0 0.14285 0.00180033 0.144083 0.0183416 0.0197537 0.172816 0.00133526 0.173695 0.0127708 0.014747 0.194006 0.000644373 0.195957 0.00287037 0.00622033 95
603.29 0.3 0.152753 6.78662e+07 6.78662e+07 0 0 0 0.135801 0.00612699 0.136066 0.0194248 0.0195596 0.168502 0.00412921 0.173091 0.00565924 0.0171524 0.187446 0.0025856 0.190858 0.00503856 0.0136321 10
