#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
9.55447e+07 7.38732e+08 1.10212e+08 5.69081e+08 5.98604e+08 2.3552e+08 1.25048e+09 2.57702e+08 7.50856e+08 2.11535e+09 2.10247e+08 17
1.70697e+08 7.0332e+08 7.04839e+07 6.6022e+08 4.12933e+08 2.49051e+08 1.27634e+09 1.69452e+08 1.20812e+09 9.15906e+08 7.50856e+08 17
2.56242e+08 6.5816e+08 5.78798e+07 5.8017e+08 2.94103e+08 1.66667e+08 1.07002e+09 1.33776e+08 8.74274e+08 1.0006e+09 3.33665e+08 23
3.94377e+08 7.19365e+08 6.92164e+07 6.6701e+08 3.29627e+08 2.51761e+08 1.26874e+09 1.30001e+08 1.24778e+09 5.43898e+08 5.4038e+08 21
6.38311e+08 8.60519e+08 8.05486e+07 7.07395e+08 6.27014e+08 2.90387e+08 1.02519e+09 1.0068e+08 8.74274e+08 7.50855e+08 4.1701e+08 35
1.01925e+09 9.04742e+08 9.32387e+07 7.07395e+08 6.25253e+08 2.91188e+08 1.19532e+09 1.39406e+08 9.1326e+08 7.11869e+08 3.72651e+08 39
1.61641e+09 9.38429e+08 1.00714e+08 7.90825e+08 7.92956e+08 4.57024e+08 1.34364e+09 1.30686e+08 1.00114e+09 1.28859e+09 4.6053e+08 48
2.48056e+09 9.48538e+08 7.02855e+07 9.17793e+08 4.96051e+08 4.60529e+08 1.35846e+09 1.43662e+08 1.0412e+09 1.33124e+09 5.00587e+08 52
4.06099e+09 9.82444e+08 8.38852e+07 8.34304e+08 6.24099e+08 5.00457e+08 1.39681e+09 1.04107e+08 1.12466e+09 1.08226e+09 5.00674e+08 70
6.24366e+09 1.09938e+09 7.18734e+07 9.16791e+08 1.0412e+09 5.0193e+08 1.3393e+09 9.65129e+07 1.0412e+09 1.24853e+09 5.00587e+08 96
1.0277e+10 1.09988e+09 7.08487e+07 9.04243e+08 8.8743e+08 4.46979e+08 1.32393e+09 7.69051e+07 1.07315e+09 1.13377e+09 4.89221e+08 117
1.58719e+10 1.13066e+09 6.49527e+07 8.74274e+08 1.06594e+09 4.1701e+08 1.4758e+09 7.7758e+07 1.24919e+09 1.04054e+09 6.25202e+08 154
2.50701e+10 1.21051e+09 6.45087e+07 8.34388e+08 1.32587e+09 3.77124e+08 1.3831e+09 6.14159e+07 1.12466e+09 1.11419e+09 5.84053e+08 206
3.98346e+10 1.21787e+09 6.18471e+07 9.57732e+08 1.03569e+09 4.61861e+08 1.44137e+09 6.91228e+07 1.20812e+09 1.16432e+09 6.26814e+08 194
6.19109e+10 1.25619e+09 5.79333e+07 1.0412e+09 1.02662e+09 5.00587e+08 1.46418e+09 6.67032e+07 1.20812e+09 1.08161e+09 5.44107e+08 192
9.71222e+10 1.42732e+09 7.66641e+07 1.20812e+09 1.08161e+09 6.24567e+08 1.39147e+09 8.09625e+07 1.13086e+09 1.15887e+09 5.26842e+08 139
1.54885e+11 1.11621e+09 1.06252e+08 9.15355e+08 9.9596e+08 4.58091e+08 1.20146e+09 1.12387e+08 1.0412e+09 7.50476e+08 5.40526e+08 55
2.35375e+11 1.62751e+09 3.27418e+08 1.12466e+09 2.31063e+09 5.40531e+08 8.62609e+08 1.01914e+08 7.84001e+08 3.57105e+08 1.60013e+08 14
3.51847e+11 1.47087e+09 3.83355e+08 1.79167e+09 1.21869e+08 1.08428e+09 1.36265e+09 3.92959e+08 1.49953e+09 4.64906e+08 8.75539e+08 3
5.46065e+11 1.62513e+09 1.62513e+09 1.62513e+09 0 0 5.81794e+08 5.81794e+08 5.81794e+08 0 0 1
