#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=1.002310 (z=-0.002305) stellar mass
#sm range: 11.75 - 12.25
#HM    Stats: 1.992650e+14 (median) + 2.313230e+14  / - 9.755901e+13
#SM    Stats: 6.848800e+11 (median) + 2.202210e+11  / - 8.657895e+10
#ObsSM Stats: 7.108240e+11 (median) + 2.571110e+11  / - 1.545640e+11
#VMP   Stats: 8.434400e+02 (median) + 2.024000e+02  / - 1.741000e+02
#ICL   Stats: 2.382380e+11 (median) + 2.287220e+11  / - 1.285070e+11
#SSFR  Stats: 1.655872e-12 (median) + 3.435186e-12  / - 1.127925e-12
sfh 0.055623 0 0 0 #avg: 1.93134e-19; avg_err: 1.65252e-19; sd: 2.83347e-18; counts: 295
sfh 0.060123 0 7.80857e-15 0 #avg: 1.56404e-14; avg_err: 3.016e-15; sd: 5.17136e-14; counts: 295
sfh 0.062373 0 1.81407e-13 0 #avg: 8.80388e-14; avg_err: 1.11223e-14; sd: 1.90707e-13; counts: 295
sfh 0.064623 5.83256e-14 5.63625e-13 5.83256e-14 #avg: 2.7894e-13; avg_err: 2.4241e-14; sd: 4.15646e-13; counts: 295
sfh 0.066873 2.901e-13 1.00445e-12 2.90098e-13 #avg: 6.30423e-13; avg_err: 5.06611e-14; sd: 8.68658e-13; counts: 295
sfh 0.069123 7.17441e-13 1.85261e-12 6.3442e-13 #avg: 1.38778e-12; avg_err: 1.08268e-13; sd: 1.85641e-12; counts: 295
sfh 0.071373 1.36186e-12 2.92624e-12 1.11696e-12 #avg: 2.28228e-12; avg_err: 1.60587e-13; sd: 2.7535e-12; counts: 295
sfh 0.073623 2.09798e-12 4.54066e-12 1.51901e-12 #avg: 3.34791e-12; avg_err: 2.16388e-13; sd: 3.71029e-12; counts: 295
sfh 0.075873 3.05091e-12 6.01226e-12 2.18668e-12 #avg: 4.73195e-12; avg_err: 2.90348e-13; sd: 4.97843e-12; counts: 295
sfh 0.078123 4.3826e-12 6.5529e-12 2.87802e-12 #avg: 6.08646e-12; avg_err: 3.49613e-13; sd: 5.99461e-12; counts: 295
sfh 0.080373 5.4295e-12 8.14483e-12 3.21353e-12 #avg: 7.96884e-12; avg_err: 4.71119e-13; sd: 8.078e-12; counts: 295
