#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.202435 (z=3.939857)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 9.75 - 10.25
#HM    Stats: 8.042650e+11 (median) + 3.548550e+11  / - 2.300000e+11
#SM    Stats: 8.547960e+09 (median) + 4.712740e+09  / - 2.245990e+09
#ObsSM Stats: 8.495830e+09 (median) + 9.716270e+09  / - 4.385950e+09
#VMP   Stats: 2.487800e+02 (median) + 3.414999e+01  / - 2.753999e+01
#ICL   Stats: 7.186980e+07 (median) + 1.515252e+08  / - 5.233370e+07
#SSFR  Stats: 2.584476e-09 (median) + 5.044271e-09  / - 1.712651e-09
sfh 0.055623 0 0 0 #avg: 2.06953e-06; avg_err: 2.04359e-06; sd: 0.000191193; counts: 8754
sfh 0.060123 0 0 0 #avg: 0.000746534; avg_err: 9.39949e-05; sd: 0.00879393; counts: 8754
sfh 0.062373 0 0 0 #avg: 0.0047073; avg_err: 0.000432806; sd: 0.0404922; counts: 8754
sfh 0.064623 0 0 0 #avg: 0.0143066; avg_err: 0.000960166; sd: 0.0898307; counts: 8754
sfh 0.066873 0 0 0 #avg: 0.0349038; avg_err: 0.00191794; sd: 0.179438; counts: 8754
sfh 0.069123 0 0.0283477 0 #avg: 0.067234; avg_err: 0.00334675; sd: 0.313113; counts: 8754
sfh 0.071373 0 0.0952947 0 #avg: 0.11363; avg_err: 0.00522187; sd: 0.488545; counts: 8754
sfh 0.073623 0 0.181521 0 #avg: 0.161792; avg_err: 0.00612643; sd: 0.573174; counts: 8754
sfh 0.075873 0.000374085 0.294822 0.000374085 #avg: 0.219455; avg_err: 0.00778299; sd: 0.728157; counts: 8754
sfh 0.078123 0.0147807 0.414894 0.0147807 #avg: 0.292573; avg_err: 0.0100462; sd: 0.939894; counts: 8754
sfh 0.080373 0.0416029 0.527191 0.0416029 #avg: 0.349582; avg_err: 0.0103237; sd: 0.965856; counts: 8754
sfh 0.082623 0.0785816 0.58733 0.0785816 #avg: 0.402183; avg_err: 0.0114276; sd: 1.06914; counts: 8754
sfh 0.085998 0.147831 0.752221 0.147632 #avg: 0.574171; avg_err: 0.0160895; sd: 1.50529; counts: 8754
sfh 0.089373 0.220088 0.910342 0.20879 #avg: 0.72259; avg_err: 0.0204708; sd: 1.9152; counts: 8754
sfh 0.092748 0.302955 1.14786 0.270461 #avg: 0.904418; avg_err: 0.0222818; sd: 2.08463; counts: 8754
sfh 0.096123 0.415974 1.36168 0.353724 #avg: 1.11299; avg_err: 0.0258797; sd: 2.42124; counts: 8754
sfh 0.099498 0.520925 1.65068 0.422505 #avg: 1.38297; avg_err: 0.030372; sd: 2.84153; counts: 8754
sfh 0.102873 0.677421 2.09805 0.539156 #avg: 1.67479; avg_err: 0.035011; sd: 3.27554; counts: 8754
sfh 0.106248 0.835941 2.47418 0.658293 #avg: 1.97801; avg_err: 0.0397966; sd: 3.72327; counts: 8754
sfh 0.109623 1.00521 2.86169 0.77238 #avg: 2.31182; avg_err: 0.0474444; sd: 4.43878; counts: 8754
sfh 0.112998 1.20622 3.33913 0.921569 #avg: 2.70341; avg_err: 0.051545; sd: 4.82242; counts: 8754
sfh 0.116373 1.41579 3.89046 1.06506 #avg: 3.12895; avg_err: 0.0556688; sd: 5.20823; counts: 8754
sfh 0.119748 1.67843 4.41361 1.26387 #avg: 3.60005; avg_err: 0.0642039; sd: 6.00675; counts: 8754
sfh 0.123123 1.97441 4.88911 1.47759 #avg: 4.00604; avg_err: 0.0688714; sd: 6.44344; counts: 8754
sfh 0.126498 2.30587 5.4512 1.72518 #avg: 4.52288; avg_err: 0.0729262; sd: 6.82279; counts: 8754
sfh 0.129873 2.66684 6.16104 1.98853 #avg: 5.05425; avg_err: 0.0784965; sd: 7.34393; counts: 8754
sfh 0.133248 3.03986 6.59913 2.2282 #avg: 5.66348; avg_err: 0.0874978; sd: 8.18607; counts: 8754
sfh 0.136623 3.53304 7.24856 2.59393 #avg: 6.21467; avg_err: 0.0905175; sd: 8.46859; counts: 8754
sfh 0.141685 4.22639 8.42401 3.0822 #avg: 7.18581; avg_err: 0.0976751; sd: 9.13823; counts: 8754
sfh 0.146748 5.07734 9.62376 3.60871 #avg: 8.31761; avg_err: 0.105396; sd: 9.86054; counts: 8754
sfh 0.15181 6.06898 10.5224 4.27357 #avg: 9.46843; avg_err: 0.115475; sd: 10.8035; counts: 8754
sfh 0.156873 7.21019 11.8488 4.91817 #avg: 10.7999; avg_err: 0.123535; sd: 11.5577; counts: 8754
sfh 0.161935 8.69491 12.1001 5.81647 #avg: 12.2613; avg_err: 0.132268; sd: 12.3746; counts: 8754
sfh 0.166998 10.0809 13.7603 6.40241 #avg: 13.9608; avg_err: 0.142813; sd: 13.3612; counts: 8754
sfh 0.17206 11.7269 14.1521 7.09475 #avg: 15.4944; avg_err: 0.144106; sd: 13.4822; counts: 8754
sfh 0.177123 13.4462 15.4597 7.57349 #avg: 17.5873; avg_err: 0.158954; sd: 14.8713; counts: 8754
sfh 0.182185 15.4467 16.4163 8.40633 #avg: 19.4277; avg_err: 0.158956; sd: 14.8715; counts: 8754
sfh 0.187248 17.3578 17.7349 9.18732 #avg: 21.6601; avg_err: 0.173728; sd: 16.2536; counts: 8754
sfh 0.19231 19.7879 20.0991 11.1128 #avg: 24.1418; avg_err: 0.189159; sd: 17.6973; counts: 8754
sfh 0.197373 20.9262 24.8924 12.3776 #avg: 27.0117; avg_err: 0.235082; sd: 21.9937; counts: 8754
sfh 0.202435 20.9754 31.0122 12.8263 #avg: 30.4274; avg_err: 0.32314; sd: 30.2322; counts: 8754
iclh 0.055623 0 0 0 #avg: 2.45644e-10; avg_err: 2.4399e-10; sd: 2.28271e-08; counts: 8754
iclh 0.060123 0 0 0 #avg: 9.32129e-05; avg_err: 2.75776e-05; sd: 0.00258009; counts: 8754
iclh 0.062373 0 0 0 #avg: 0.000647982; avg_err: 0.000114085; sd: 0.0106735; counts: 8754
iclh 0.064623 0 0 0 #avg: 0.00212645; avg_err: 0.000314682; sd: 0.0294408; counts: 8754
iclh 0.066873 0 0 0 #avg: 0.00401702; avg_err: 0.000421572; sd: 0.0394412; counts: 8754
iclh 0.069123 0 0 0 #avg: 0.00782821; avg_err: 0.000663222; sd: 0.0620493; counts: 8754
iclh 0.071373 0 0 0 #avg: 0.00703378; avg_err: 0.00644235; sd: 0.60273; counts: 8754
iclh 0.073623 0 0.00159247 0 #avg: 0.0131478; avg_err: 0.00643829; sd: 0.60235; counts: 8754
iclh 0.075873 0 0.0130612 0 #avg: 0.0169244; avg_err: 0.00816766; sd: 0.764146; counts: 8754
iclh 0.078123 0 0.0295486 0 #avg: 0.0278087; avg_err: 0.00679076; sd: 0.635326; counts: 8754
iclh 0.080373 0 0.0530829 0 #avg: 0.0351308; avg_err: 0.00844352; sd: 0.789955; counts: 8754
iclh 0.082623 0.000225656 0.077075 0.000225656 #avg: 0.0435951; avg_err: 0.00836565; sd: 0.782669; counts: 8754
iclh 0.085998 0.00671688 0.115258 0.00671688 #avg: 0.0615301; avg_err: 0.0117903; sd: 1.10307; counts: 8754
iclh 0.089373 0.0182252 0.145731 0.0182252 #avg: 0.0827078; avg_err: 0.0107135; sd: 1.00233; counts: 8754
iclh 0.092748 0.0354685 0.172829 0.0354684 #avg: 0.113002; avg_err: 0.00480673; sd: 0.449706; counts: 8754
iclh 0.096123 0.0540751 0.197672 0.053059 #avg: 0.138489; avg_err: 0.004722; sd: 0.441779; counts: 8754
iclh 0.099498 0.0760055 0.217141 0.0710517 #avg: 0.160184; avg_err: 0.0049341; sd: 0.461622; counts: 8754
iclh 0.102873 0.0955075 0.234316 0.0855545 #avg: 0.184528; avg_err: 0.00615132; sd: 0.575502; counts: 8754
iclh 0.106248 0.108963 0.257846 0.0936654 #avg: 0.207767; avg_err: 0.00562389; sd: 0.526157; counts: 8754
iclh 0.109623 0.1218 0.272704 0.100351 #avg: 0.228751; avg_err: 0.00497885; sd: 0.465809; counts: 8754
iclh 0.112998 0.131135 0.280733 0.10402 #avg: 0.246806; avg_err: 0.00514399; sd: 0.481259; counts: 8754
iclh 0.116373 0.136532 0.299243 0.107266 #avg: 0.26437; avg_err: 0.00867572; sd: 0.811678; counts: 8754
iclh 0.119748 0.136091 0.309174 0.104281 #avg: 0.266057; avg_err: 0.00693688; sd: 0.648997; counts: 8754
iclh 0.123123 0.138102 0.311492 0.105144 #avg: 0.27095; avg_err: 0.00585885; sd: 0.548139; counts: 8754
iclh 0.126498 0.136109 0.315191 0.104368 #avg: 0.27443; avg_err: 0.00615627; sd: 0.575965; counts: 8754
iclh 0.129873 0.130424 0.307853 0.0993309 #avg: 0.276927; avg_err: 0.00662806; sd: 0.620104; counts: 8754
iclh 0.133248 0.124595 0.296281 0.095761 #avg: 0.275493; avg_err: 0.00731145; sd: 0.684041; counts: 8754
iclh 0.136623 0.116791 0.296912 0.0902076 #avg: 0.275351; avg_err: 0.00792961; sd: 0.741874; counts: 8754
iclh 0.141685 0.107784 0.278857 0.0833474 #avg: 0.262817; avg_err: 0.00721576; sd: 0.675089; counts: 8754
iclh 0.146748 0.0954474 0.258504 0.074917 #avg: 0.245968; avg_err: 0.00732953; sd: 0.685732; counts: 8754
iclh 0.15181 0.0837161 0.233126 0.0661636 #avg: 0.225686; avg_err: 0.00658976; sd: 0.616521; counts: 8754
iclh 0.156873 0.0688344 0.208728 0.0546733 #avg: 0.208843; avg_err: 0.00774222; sd: 0.724343; counts: 8754
iclh 0.161935 0.0580417 0.182374 0.0469215 #avg: 0.193608; avg_err: 0.0105006; sd: 0.982414; counts: 8754
iclh 0.166998 0.0455592 0.163245 0.0372391 #avg: 0.167688; avg_err: 0.0080885; sd: 0.75674; counts: 8754
iclh 0.17206 0.0353532 0.134338 0.0297254 #avg: 0.155943; avg_err: 0.0112475; sd: 1.05229; counts: 8754
iclh 0.177123 0.0251477 0.109026 0.0216647 #avg: 0.127027; avg_err: 0.00932162; sd: 0.872107; counts: 8754
iclh 0.182185 0.016724 0.0791211 0.015107 #avg: 0.105616; avg_err: 0.0116625; sd: 1.09112; counts: 8754
iclh 0.187248 0.00944988 0.0546438 0.00895788 #avg: 0.0790398; avg_err: 0.00782409; sd: 0.732002; counts: 8754
iclh 0.19231 0.00404053 0.0310911 0.00404053 #avg: 0.0573882; avg_err: 0.00929746; sd: 0.869846; counts: 8754
iclh 0.197373 0.000646856 0.0127002 0.000646856 #avg: 0.0335598; avg_err: 0.0105347; sd: 0.985601; counts: 8754
iclh 0.202435 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 8754
sm_mp 0.055623 0 0 0 #avg: 372.088; avg_err: 367.915; sd: 34421.2; counts: 8754
sm_mp 0.060123 0 0 0 #avg: 8353.49; avg_err: 1193.4; sd: 111652; counts: 8754
