#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.32633e+09 1 0 3.61572e+08 1.09613e+07 0 8.53413e+08 0 0.203281 0.00138513 0.184545 0.0759551 0.0366516 0.252986 0.00157515 0.229664 0.117757 0.0533559 0.3702 0.00135534 0.379238 0.0659868 0.0879029 2681
1.59132e+10 1 0 8.86417e+07 1.14428e+07 0 0 0 0.205718 0.0025386 0.19057 0.0835163 0.043697 0.289636 0.00292113 0.295779 0.0727967 0.0874666 0.414102 0.00216984 0.43188 0.0230848 0.0567211 626
2.59496e+10 1 0 1.11792e+08 8.4236e+06 0 4.02633e+08 0 0.189795 0.0016375 0.17898 0.0636669 0.0418692 0.29556 0.00172613 0.297027 0.0619152 0.0659212 0.429703 0.000841389 0.43485 0.0207161 0.0311271 1226
4.07894e+10 1 0 1.31143e+08 5.94725e+06 0 4.49746e+08 0 0.189042 0.00104538 0.179378 0.0566906 0.0380992 0.307061 0.00113934 0.309331 0.0551971 0.0637041 0.435591 0.000500716 0.439643 0.0188579 0.0277562 2506
6.43295e+10 1 0 1.78705e+08 5.06222e+06 0 5.30876e+08 0 0.193544 0.00074503 0.185464 0.054238 0.0382404 0.32088 0.00076048 0.323663 0.0480158 0.0541071 0.439597 0.000353639 0.443891 0.0179852 0.0266843 4639
1.01552e+11 1 0 2.30936e+08 4.84769e+06 0 6.11817e+08 0 0.20324 0.000618905 0.195845 0.0544246 0.0413781 0.336753 0.000584475 0.340799 0.0433569 0.0538 0.443522 0.000299102 0.448652 0.0172416 0.0280208 6918
1.60033e+11 1 0 3.02175e+08 4.83459e+06 0 7.73094e+08 0 0.218679 0.000558536 0.211982 0.0580152 0.0448067 0.352384 0.000478899 0.355538 0.0426088 0.0497139 0.446902 0.000269757 0.452171 0.0180319 0.0288187 9157
2.52902e+11 1 0 3.70147e+08 4.7332e+06 0 8.53413e+08 0 0.23664 0.000501939 0.23114 0.0604077 0.0488932 0.367687 0.000408346 0.37147 0.040999 0.0479331 0.450353 0.000246951 0.456626 0.0174941 0.0305352 11926
3.99903e+11 1 0 4.69e+08 4.93356e+06 3.18959e+08 6.94414e+08 3.18959e+08 0.256777 0.000478283 0.252908 0.0618608 0.0537057 0.380888 0.000372747 0.387339 0.0367168 0.0508666 0.451376 0.000249989 0.459198 0.0179557 0.0337211 14270
6.3181e+11 1 0 5.87172e+08 5.38331e+06 4.76928e+08 7.00504e+08 4.76928e+08 0.278454 0.000483778 0.27604 0.0639599 0.0586121 0.387647 0.000364565 0.39515 0.0351337 0.0506976 0.447314 0.000276107 0.456271 0.0202666 0.0391601 15033
9.97069e+11 1 0 7.09389e+08 5.89885e+06 6.11817e+08 7.97101e+08 6.11817e+08 0.287054 0.000483318 0.28659 0.0621324 0.0611398 0.38251 0.000377651 0.388592 0.0385683 0.0504131 0.43903 0.000306287 0.448364 0.0242557 0.0438995 14883
1.57591e+12 1 0 8.62429e+08 6.7246e+06 6.92559e+08 9.50354e+08 6.92559e+08 0.2806 0.000485652 0.280534 0.0573735 0.0588758 0.367881 0.000405791 0.372553 0.0418165 0.0509169 0.425866 0.00036058 0.434878 0.0300845 0.050288 13340
2.4885e+12 1 0 1.01311e+09 7.82463e+06 8.53413e+08 1.0207e+09 8.53413e+08 0.264644 0.000497747 0.263247 0.0549895 0.0528577 0.347856 0.000454429 0.351157 0.0448034 0.0504824 0.409237 0.000440246 0.416463 0.0386179 0.0538518 11008
3.94056e+12 1 0 1.16091e+09 9.65913e+06 1.01337e+09 1.08892e+09 1.01337e+09 0.245548 0.000539498 0.243333 0.0524839 0.0475081 0.324982 0.000538396 0.326913 0.0472119 0.051857 0.391289 0.000568085 0.39603 0.0491203 0.0585355 8279
6.22275e+12 1 0 1.24769e+09 1.17909e+07 1.093e+09 1.08464e+09 6.43252e+08 0.229203 0.000609944 0.226364 0.0494129 0.0433822 0.304045 0.00064661 0.303946 0.0500694 0.0493055 0.374527 0.000719859 0.378468 0.0534532 0.0607291 5609
9.84503e+12 1 0 1.27233e+09 1.44289e+07 1.17237e+09 1.00526e+09 7.22627e+08 0.212559 0.000688785 0.208732 0.0471944 0.0378182 0.284035 0.000773368 0.283134 0.049071 0.0473273 0.358509 0.000903012 0.360115 0.0558 0.0597521 3669
1.55816e+13 1 0 1.20699e+09 1.76454e+07 1.093e+09 9.3359e+08 6.43252e+08 0.200498 0.000800603 0.195362 0.0415458 0.0314259 0.269492 0.000940662 0.268588 0.0451454 0.0440362 0.349475 0.00115313 0.350538 0.0541345 0.0561459 2167
2.4617e+13 1 0 1.2503e+09 2.41446e+07 1.17237e+09 9.29921e+08 7.22627e+08 0.187866 0.000987629 0.185316 0.0345458 0.0293452 0.254264 0.00120714 0.250886 0.042735 0.035029 0.339707 0.00154823 0.339036 0.0542379 0.0538111 1155
3.86093e+13 1 0 1.06676e+09 2.92692e+07 1.01337e+09 7.84001e+08 1.01337e+09 0.181235 0.00130819 0.177627 0.0337923 0.0275946 0.246476 0.00166776 0.243123 0.0426024 0.0385564 0.338322 0.00194469 0.339122 0.0481754 0.0514709 638
6.0685e+13 1 0 1.0568e+09 4.30987e+07 1.01337e+09 7.84001e+08 6.96406e+08 0.174201 0.00173676 0.173211 0.0246888 0.0250888 0.237483 0.00220488 0.237815 0.0360624 0.0379437 0.332061 0.00284909 0.333163 0.045228 0.0494036 283
9.48309e+13 1 0 9.54729e+08 6.62186e+07 8.53413e+08 8.6689e+08 8.53413e+08 0.168106 0.00233034 0.167668 0.026071 0.0261824 0.23193 0.00305472 0.231355 0.0364471 0.0396874 0.333704 0.00366329 0.336088 0.0407265 0.0420184 131
1.41283e+14 1 0 8.32234e+08 8.95268e+07 7.73094e+08 7.14118e+08 7.73094e+08 0.161501 0.00293558 0.163344 0.0192042 0.0260334 0.220908 0.00353297 0.225292 0.0165847 0.0330951 0.334619 0.00699844 0.326375 0.0687031 0.0363778 44
2.34044e+14 1 0 5.87361e+08 1.61663e+08 6.11817e+08 5.60556e+08 6.11817e+08 0.156614 0.00660024 0.15697 0.0250593 0.0218709 0.220628 0.00664006 0.223331 0.0200914 0.0294423 0.3242 0.0117467 0.324657 0.0294429 0.0517856 11
6.03436e+14 1 0 7.43606e+08 7.43606e+08 1.48721e+09 0 1.48721e+09 0.154946 0.00686219 0.161808 0 0.0137244 0.217644 0.0115638 0.229207 0 0.0231276 0.35925 0.0339832 0.393233 0 0.0679663 2
