#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.9209e+09 0.000430338 0.000436378 9.19826e-06 0 0 0 0.000158657 2.01283e-06 0 0 0 5298164
1.56336e+10 0.000304007 0.000309331 1.30503e-05 0 0 0 9.98663e-05 2.08257e-06 0 0 0 1878244
2.46848e+10 0.000132152 0.000132953 1.03805e-05 0 0 0 7.08573e-05 1.99214e-06 0 0 0 1248560
3.90843e+10 0.000114199 0.000114199 1.18412e-05 0 0 0 0.000102324 2.78413e-06 0 0 0 814368
6.19786e+10 0.000382434 0.000382434 2.68365e-05 0 0 0 0.000286711 5.78569e-06 0 0 0 530811
9.83862e+10 0.00133537 0.00134116 6.25562e-05 0 0 0 0.000834107 1.2584e-05 0 0 0 345223
1.55915e+11 0.00467261 0.00469928 0.000145022 0 0 0 0.00242421 2.88767e-05 0 0 0 224928
2.47029e+11 0.013211 0.0133402 0.000302079 0 0 0 0.00620821 5.98888e-05 0 0 0 147074
3.91622e+11 0.0319957 0.0323407 0.000578212 0 0 0 0.0144891 0.000120183 0 0.0289678 0 95669
6.19936e+11 0.0690903 0.0707686 0.00106176 0 0 0 0.0301152 0.000226019 0 0.0717277 0 61369
9.82895e+11 0.120253 0.123915 0.00170571 0 0 0 0.0551925 0.000387268 0.0153274 0.113334 0.0153274 39866
1.55884e+12 0.17696 0.183743 0.00253424 0 1 0 0.0910334 0.000620131 0.0591441 0.131746 0.0591441 25503
2.46608e+12 0.216906 0.228694 0.00355608 0 1 0 0.133546 0.000933551 0.110699 0.147513 0.103109 15864
3.91022e+12 0.218021 0.229779 0.00450821 0 1 0 0.170814 0.00130621 0.153171 0.15637 0.123621 9866
6.19522e+12 0.194918 0.202933 0.00551715 0 1 0 0.199073 0.00176141 0.183069 0.165241 0.129266 5864
9.81074e+12 0.192774 0.200221 0.00695952 0 1 0 0.212602 0.00220848 0.19653 0.16008 0.117447 3626
1.55739e+13 0.152838 0.157205 0.00827986 0 0 0 0.209372 0.00277528 0.195459 0.146524 0.115295 2061
2.45473e+13 0.128347 0.130194 0.0103959 0 0 0 0.216644 0.00380382 0.205256 0.142397 0.12421 1083
3.85559e+13 0.131148 0.134426 0.0142066 0 0 0 0.195285 0.00470917 0.186605 0.139713 0.120414 610
6.07425e+13 0.116541 0.116541 0.0197111 0 0 0 0.194488 0.00707997 0.180265 0.134106 0.100655 266
9.51863e+13 0.137405 0.145038 0.0327308 0 0 0 0.184897 0.0106033 0.153529 0.150567 0.0878733 131
1.41025e+14 0.0638298 0.0638298 0.0360421 0 0 0 0.157934 0.0146229 0.13137 0.146831 0.0682363 47
2.31244e+14 0.2 0.2 0.133333 0 1 0 0.117714 0.0260465 0.0940381 0.140115 0.0575875 10
6.03436e+14 0 0 0 0 0 0 0.128515 0.121193 0.249708 0 0.242386 2
