#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.81269e+09 0 0 0 0 0 0 0 0.147641 2.71583e-05 0.147766 0.0215592 0.0217801 0.167726 2.37225e-05 0.169558 0.0173112 0.0207153 0.191293 1.15208e-05 0.193612 0.00580007 0.010718 594369
1.58268e+10 0 0 0 0 0 0 0 0.134951 4.38039e-05 0.133928 0.0235587 0.0211199 0.159264 3.98161e-05 0.160049 0.0199425 0.0212771 0.189069 1.89755e-05 0.191121 0.00673437 0.0109364 240850
2.46874e+10 0 0 0 0 0 0 0 0.131372 4.63069e-05 0.129972 0.0228158 0.0196518 0.158952 4.15218e-05 0.159514 0.019112 0.0198369 0.189578 1.90818e-05 0.191403 0.00623809 0.0100344 201112
3.872e+10 0 0 0 0 0 0 0 0.129999 6.26277e-05 0.128364 0.0227818 0.0190516 0.160727 5.48348e-05 0.161337 0.0186087 0.019503 0.190697 2.39411e-05 0.192411 0.00568585 0.00920209 109291
6.14835e+10 0 0 0 0 0 0 0 0.129515 8.72742e-05 0.127887 0.0223047 0.0189511 0.162511 7.44258e-05 0.163186 0.0179702 0.018818 0.191551 3.12717e-05 0.193177 0.00531527 0.00860873 55970
9.74894e+10 0 0 0 0 0 0 0 0.130723 0.000121448 0.129329 0.0221495 0.0188612 0.164635 0.000101783 0.165624 0.0171386 0.0187171 0.192334 4.13399e-05 0.193879 0.00494963 0.00802456 28278
1.5378e+11 0 0 0 0 0 0 0 0.133499 0.000176825 0.132606 0.0217757 0.0199137 0.167079 0.000141374 0.16826 0.0161575 0.0181694 0.193272 5.45476e-05 0.194734 0.00439122 0.0073303 13685
2.43616e+11 0 0 0 0 0 0 0 0.135268 0.000263409 0.134191 0.0221945 0.0194291 0.168794 0.000206388 0.170233 0.0151455 0.0180131 0.193848 7.77859e-05 0.195275 0.00401938 0.00689901 5940
3.85107e+11 0 0 0 0 0 0 0 0.138432 0.000397873 0.137747 0.0216061 0.0200394 0.171607 0.000292154 0.17317 0.0140209 0.0170517 0.194859 0.000111241 0.196435 0.00336495 0.00651155 2573
6.09333e+11 0 0 0 0 0 0 0 0.142152 0.000635978 0.141853 0.0225597 0.0204434 0.174297 0.000458626 0.176271 0.0130625 0.0171989 0.195873 0.000159816 0.197166 0.00297686 0.00546254 1021
9.64165e+11 0 0 0 0 0 0 0 0.145246 0.000960158 0.144106 0.0229642 0.0187337 0.17734 0.000649218 0.179634 0.0108417 0.0171895 0.196604 0.000229257 0.19797 0.00234194 0.00440571 415
1.49095e+12 0 0 0 0 0 0 0 0.147926 0.00155599 0.14815 0.0166473 0.0194522 0.179691 0.000960645 0.182722 0.0080619 0.0158817 0.197685 0.000331977 0.198691 0.00184554 0.00357769 134
2.41641e+12 0 0 0 0 0 0 0 0.153115 0.00333638 0.158411 0.0117841 0.0223265 0.180642 0.00195455 0.183024 0.00958231 0.0120284 0.197508 0.000684843 0.19834 0.00230619 0.00330053 33
3.82669e+12 0 0 0 0 0 0 0 0.13343 0.00846893 0.127857 0.0265641 0.0152678 0.164202 0.00607429 0.162123 0.0188674 0.0172482 0.197092 0.00086454 0.198131 0.000490114 0.00379336 5
5.22367e+12 0 0 1.41121e+08 1.41121e+08 0 4.23363e+08 0 0.13941 0.0164873 0.136209 0.0332236 0.0236202 0.170455 0.0127056 0.172558 0.0187766 0.0250858 0.198841 0.00112828 0.198819 0.0019881 0.00192018 3
8.47647e+12 0 0 0 0 0 0 0 0.148044 0.148044 0.148044 0 0 0.167591 0.167591 0.167591 0 0 0.19155 0.19155 0.19155 0 0 1
