#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.65952e+09 8.29935e-06 8.29935e-06 1.08048e-06 0 0 0 2.1335e-05 5.26089e-07 0 0 0 7108994
1.5658e+10 4.90841e-06 4.90841e-06 1.47994e-06 0 0 0 1.43044e-05 7.19675e-07 0 0 0 2241052
2.47382e+10 1.28638e-06 1.28638e-06 9.09611e-07 0 0 0 9.16665e-06 6.14474e-07 0 0 0 1554745
3.9109e+10 1.88705e-06 1.88705e-06 1.33434e-06 0 0 0 2.40779e-05 1.21136e-06 0 0 0 1059856
6.18841e+10 1.91524e-05 1.91524e-05 5.31188e-06 0 0 0 9.0423e-05 2.97258e-06 0 0 0 678765
9.81641e+10 7.6577e-05 7.6577e-05 1.35365e-05 0 0 0 0.000297648 7.35458e-06 0 0 0 417880
1.55519e+11 0.000290456 0.000290456 3.376e-05 0 0 0 0.000815025 1.66002e-05 0 0 0 254772
2.46201e+11 0.000830312 0.000830312 7.33596e-05 0 0 0 0.00204474 3.48586e-05 0 0 0 154159
3.89907e+11 0.0019433 0.0019433 0.000145926 0 0 0 0.00451607 7.05009e-05 0 0 0 91082
6.16627e+11 0.00447117 0.00447117 0.000292892 0 0 0 0.00919532 0.000134682 0 0 0 51888
9.75135e+11 0.0110548 0.0110548 0.000631571 0 0 0 0.0172036 0.000264411 0 0.0256368 0 27409
1.53782e+12 0.0184813 0.0184813 0.00116271 0 0 0 0.0287808 0.000486207 0 0.071791 0 13419
2.42324e+12 0.034269 0.034269 0.00238748 0 0 0 0.0443025 0.000930988 0 0.101552 0 5807
3.81793e+12 0.0369536 0.0369536 0.00400563 0 0 0 0.0580833 0.00174011 0.0237963 0.11488 0.0237963 2219
6.0579e+12 0.0535988 0.0535988 0.00882046 0 0 0 0.0769433 0.00351089 0.0479596 0.12224 0.0479596 653
9.49084e+12 0.0679612 0.0679612 0.017578 0 0 0 0.0918595 0.00669617 0.0703531 0.113908 0.0703531 206
1.50981e+13 0.111111 0.111111 0.0431683 0 0 0 0.110899 0.0140853 0.0956574 0.117902 0.0956574 54
2.33349e+13 0.1 0.1 0.1 0 0 0 0.0968843 0.0308621 0.0941287 0.0460581 0.0941287 10
3.52254e+13 0 0 0 0 0 0 0.161406 0.0532826 0.16662 0.135789 0.119974 4
5.40147e+13 0 0 0 0 0 0 0 0 0 0 0 1
