#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.69569e+07 0.0409333 0.0449455 0.000245106 0 0 0 0.0046408 2.08108e-05 0 0 0 857127
1.57064e+08 0.0643155 0.0725256 0.00052749 0 0 0 0.00748888 4.75922e-05 0 0.00869442 0 306209
2.49165e+08 0.0914042 0.10572 0.000713889 0 0 0 0.0109245 6.63661e-05 0 0.0170687 0 247494
3.94906e+08 0.120076 0.141066 0.00091299 0 0 0 0.014475 8.59379e-05 0 0.0258518 0 201664
6.25322e+08 0.149875 0.179346 0.00114953 0 0 0 0.018499 0.000109861 0 0.0354743 0 161615
9.90697e+08 0.183429 0.223981 0.0014567 0 1 0 0.0229611 0.000140661 0 0.0460264 0 125640
1.57054e+09 0.223769 0.278599 0.00183081 0 1 0 0.0289196 0.00018105 0 0.0621406 0 98414
2.48952e+09 0.273449 0.349961 0.00229416 0 1 0 0.0365403 0.000233173 0.00632149 0.0740849 0.00632149 77583
3.95172e+09 0.32443 0.425775 0.00279757 0 1 0 0.0450741 0.000290512 0.0092859 0.091385 0.0092859 62223
6.2572e+09 0.385858 0.521185 0.00338478 0 1 0 0.0562428 0.000367246 0.0187134 0.104232 0.0187134 50389
9.9299e+09 0.453269 0.633705 0.00404504 0 1 0 0.0701738 0.000455893 0.0339658 0.116134 0.0339658 41311
1.57133e+10 0.522321 0.763397 0.00484444 1 1 1 0.0879526 0.000569571 0.0502636 0.13615 0.0502636 33533
2.48777e+10 0.601646 0.915173 0.00575054 1 1 1 0.110321 0.000713601 0.0720113 0.153409 0.0657589 26607
3.92626e+10 0.665901 1.04686 0.00699527 1 1 1 0.133464 0.000917532 0.0994851 0.16237 0.0902692 19144
6.15637e+10 0.719693 1.14696 0.00885599 1 1 1 0.161343 0.00123335 0.132558 0.169513 0.107783 11969
9.62665e+10 0.768072 1.24 0.0127818 1 1 1 0.190129 0.00188581 0.166125 0.17407 0.123046 5575
1.5083e+11 0.786151 1.2169 0.0202415 1 1 1 0.218016 0.00325388 0.200387 0.174009 0.137778 1964
2.3672e+11 0.753398 1.12816 0.040563 1 1 1 0.248065 0.00587435 0.26019 0.118911 0.164893 515
3.6492e+11 0.716312 1.01418 0.0697265 1 1 1 0.271238 0.00924778 0.276758 0.0914959 0.119429 141
5.79766e+11 0.607143 0.678571 0.115625 1 0 1 0.258402 0.0181265 0.264859 0.0900904 0.0965842 28
9.73762e+11 0.142857 0.285714 0.285714 0 0 0 0.295494 0.0338794 0.273027 0.127695 0.0403233 7
1.59704e+12 1 1 0 1 0 0 0.205837 0.0259459 0.231783 0 0.0518919 2
