#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.5539e+07 0 0 0 0 0 0 1.868e-06 1.14098e-06 0 0 0 355863
1.56447e+08 0 0 0 0 0 0 6.40038e-06 4.79048e-06 0 0 0 106380
2.48005e+08 0 0 0 0 0 0 3.86776e-06 1.80416e-06 0 0 0 75273
3.92885e+08 0 0 0 0 0 0 2.65886e-05 6.53825e-06 0 0 0 53122
6.21994e+08 0 0 0 0 0 0 6.0132e-05 1.09672e-05 0 0 0 37276
9.8642e+08 0 0 0 0 0 0 0.00012838 1.99073e-05 0 0 0 25618
1.56093e+09 0 0 0 0 0 0 0.00034758 4.6128e-05 0 0 0 17486
2.47598e+09 0 0 0 0 0 0 0.000494689 5.85201e-05 0 0 0 11886
3.932e+09 0 0 0 0 0 0 0.000897298 9.89305e-05 0 0 0 7941
6.21037e+09 0 0 0 0 0 0 0.00165434 0.000177401 0 0 0 5243
9.82203e+09 0 0 0 0 0 0 0.00278346 0.000296 0 0 0 3316
1.55381e+10 0 0 0 0 0 0 0.00395453 0.000463547 0 0 0 2094
2.46108e+10 0 0 0 0 0 0 0.00638575 0.000751902 0 0 0 1252
3.92274e+10 0 0 0 0 0 0 0.00784731 0.00105509 0 0 0 727
6.20169e+10 0 0 0 0 0 0 0.0122665 0.00173467 0 0 0 398
9.47478e+10 0 0 0 0 0 0 0.00500917 0.00179492 0 0 0 150
1.49273e+11 0 0 0 0 0 0 0.000734822 0.000734822 0 0 0 34
2.0949e+11 0 0 0 0 0 0 0.0298405 0.0298405 0.0596809 0 0.0596809 2
