#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.39479e+07 0.0649081 0.0669828 0.0025661 0 0 0 0.0643636 0.00072166 0.0398473 0.080623 0.0341658 10122
1.59087e+08 0.0847228 0.0885184 0.00346475 0 0 0 0.0706361 0.000851197 0.0479917 0.0830488 0.0326465 7377
2.51963e+08 0.0991795 0.104293 0.00351094 0 0 0 0.0769145 0.000839101 0.0508729 0.0926156 0.0353145 8409
3.98965e+08 0.12178 0.129029 0.00377169 0 0 0 0.0859576 0.000869137 0.0596035 0.102079 0.0439886 8967
6.32343e+08 0.141047 0.149989 0.00393985 0 0 0 0.0965769 0.000923456 0.0688239 0.110638 0.052833 9394
1.00027e+09 0.166272 0.182941 0.00434941 0 1 0 0.106489 0.000984345 0.078066 0.121225 0.0617252 9719
1.58394e+09 0.192721 0.21132 0.00454071 0 1 0 0.119526 0.00106664 0.0886844 0.131425 0.0630437 9947
2.51437e+09 0.229855 0.256065 0.00490228 0 1 0 0.134664 0.00115267 0.101446 0.144884 0.0749996 10263
3.9948e+09 0.266243 0.302368 0.00514203 0 1 0 0.150827 0.00122285 0.118004 0.158534 0.0825165 10851
6.33079e+09 0.313173 0.359912 0.0052825 0 1 0 0.172713 0.00129328 0.138567 0.171128 0.101549 11789
1.00323e+10 0.348419 0.413638 0.00539703 0 1 0 0.197586 0.00134794 0.161289 0.19191 0.114046 13125
1.59402e+10 0.406453 0.490893 0.00529862 0 1 0 0.232508 0.00137563 0.196162 0.214952 0.130491 15372
2.52308e+10 0.460073 0.565067 0.00519899 0 1 0 0.267277 0.00136391 0.235213 0.227801 0.156663 17582
3.98359e+10 0.501668 0.628095 0.00525265 1 0 1 0.306917 0.00138296 0.283618 0.232014 0.177145 18580
6.25716e+10 0.514809 0.650652 0.00571488 1 0 1 0.351788 0.00152445 0.339131 0.226918 0.200592 16173
9.8137e+10 0.497898 0.62612 0.0068756 0 1 0 0.408102 0.00192039 0.405324 0.229446 0.223222 10942
1.53279e+11 0.437763 0.537534 0.00944106 0 1 0 0.494468 0.0027783 0.517127 0.191405 0.251038 5222
2.3971e+11 0.349234 0.424028 0.015594 0 1 0 0.604511 0.00433104 0.644359 0.132426 0.240193 1698
3.7636e+11 0.259424 0.292683 0.0252473 0 1 0 0.706245 0.00657049 0.742173 0.0821835 0.146467 451
5.70692e+11 0.112676 0.140845 0.050334 0 0 0 0.781506 0.00979487 0.79425 0.0641773 0.0786709 71
9.19328e+11 0 0 0 0 0 0 0.797609 0.051957 0.847322 0.0201235 0.204091 4
