#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=1.002310 (z=-0.002305) stellar mass
#vmpeak range: 2.78333 - 2.95
#HM    Stats: 8.513240e+13 (median) + 5.186760e+13  / - 2.867650e+13
#SM    Stats: 2.279450e+11 (median) + 1.953120e+11  / - 1.401669e+11
#ObsSM Stats: 2.378580e+11 (median) + 1.845220e+11  / - 1.575924e+11
#VMP   Stats: 6.764000e+02 (median) + 1.046000e+02  / - 5.361005e+01
#ICL   Stats: 7.433160e+10 (median) + 1.070464e+11  / - 6.289660e+10
#SSFR  Stats: 8.787100e-13 (median) + 1.491185e-12  / - 6.062281e-13
sfh 0.055623 0 0 0 #avg: 3.54511e-20; avg_err: 2.77161e-20; sd: 3.94893e-19; counts: 204
sfh 0.060123 0 0 0 #avg: 2.79942e-14; avg_err: 1.20339e-14; sd: 1.71457e-13; counts: 204
sfh 0.062373 0 8.86367e-14 0 #avg: 1.61928e-13; avg_err: 6.53128e-14; sd: 9.30563e-13; counts: 204
sfh 0.064623 0 6.16299e-13 0 #avg: 4.00552e-13; avg_err: 8.05187e-14; sd: 1.14721e-12; counts: 204
sfh 0.066873 2.95279e-14 1.70853e-12 2.95279e-14 #avg: 8.88006e-13; avg_err: 1.49348e-13; sd: 2.12788e-12; counts: 204
sfh 0.069123 1.68728e-13 3.45691e-12 1.68728e-13 #avg: 1.89189e-12; avg_err: 2.90597e-13; sd: 4.14036e-12; counts: 204
sfh 0.071373 7.76787e-13 6.54934e-12 7.76787e-13 #avg: 3.77459e-12; avg_err: 5.27165e-13; sd: 7.51094e-12; counts: 204
sfh 0.073623 1.75184e-12 8.58647e-12 1.75139e-12 #avg: 5.39577e-12; avg_err: 7.57562e-13; sd: 1.07936e-11; counts: 204
sfh 0.075873 2.83672e-12 1.08247e-11 2.73686e-12 #avg: 7.16011e-12; avg_err: 9.61653e-13; sd: 1.37014e-11; counts: 204
sfh 0.078123 4.21328e-12 1.25776e-11 3.62352e-12 #avg: 1.02183e-11; avg_err: 1.338e-12; sd: 1.90636e-11; counts: 204
sfh 0.080373 5.52779e-12 1.69804e-11 4.65323e-12 #avg: 1.36377e-11; avg_err: 1.86142e-12; sd: 2.65212e-11; counts: 204
