#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.13073e+07 0.212092 0.244519 0.00394978 0 1 0 0.0864253 0.000732194 0.0571711 0.0980798 0.0439178 16375
1.59598e+08 0.278731 0.337571 0.00590311 0 1 0 0.110585 0.00102234 0.0814471 0.122758 0.0600556 10146
2.52569e+08 0.329946 0.40052 0.00558329 0 1 0 0.120413 0.000913498 0.0940914 0.120203 0.064621 12696
3.9803e+08 0.352033 0.432939 0.005558 0 1 0 0.124796 0.000873073 0.0989923 0.123316 0.0693069 13868
6.28646e+08 0.38307 0.481668 0.0059448 0 1 0 0.136513 0.000954369 0.10814 0.137043 0.0773511 13337
9.98439e+08 0.421697 0.546224 0.00656666 0 1 0 0.152313 0.00105298 0.124807 0.145367 0.0862907 12407
1.58398e+09 0.46417 0.619534 0.00723087 0 1 0 0.166819 0.00116321 0.141075 0.151474 0.095135 11457
2.50954e+09 0.499441 0.679244 0.00776173 0 1 0 0.185682 0.00128683 0.15825 0.163418 0.103568 10734
3.97332e+09 0.536773 0.748942 0.00831953 1 1 1 0.20702 0.00141116 0.181081 0.172095 0.117928 10157
6.29501e+09 0.576935 0.831259 0.00881417 1 1 1 0.229492 0.00152466 0.20292 0.183559 0.126588 9885
1.00071e+10 0.60677 0.899394 0.00926028 1 1 1 0.257936 0.00163996 0.23453 0.191691 0.142508 9572
1.58347e+10 0.640705 0.964654 0.00941495 1 1 1 0.290053 0.00174891 0.267985 0.202683 0.155141 9591
2.50316e+10 0.659382 1.01652 0.00974843 1 1 1 0.328931 0.00181708 0.313959 0.20526 0.172647 9380
3.96038e+10 0.666863 1.01157 0.0100896 1 1 1 0.365552 0.00191065 0.359929 0.193044 0.184363 8468
6.20134e+10 0.637447 0.947781 0.0113649 1 1 1 0.397592 0.00220427 0.39372 0.194648 0.186012 6377
9.75602e+10 0.598105 0.858138 0.0145237 1 1 1 0.42352 0.00275002 0.427266 0.163609 0.178877 3588
1.51674e+11 0.529372 0.728142 0.0212569 1 1 1 0.438318 0.00410871 0.434994 0.172686 0.160887 1464
2.40775e+11 0.467505 0.570231 0.031612 0 1 0 0.419316 0.00606506 0.42171 0.129529 0.134273 477
3.78116e+11 0.395161 0.5 0.062196 0 1 0 0.406972 0.00952783 0.396669 0.124067 0.0882981 124
5.65224e+11 0.318182 0.363636 0.123888 0 1 0 0.392011 0.0158916 0.394542 0.0805265 0.0702564 22
