#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.668185 (z=0.496592)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.45 - 2.61667
#HM    Stats: 7.214710e+12 (median) + 4.292690e+12  / - 2.319120e+12
#SM    Stats: 8.169110e+10 (median) + 5.435790e+10  / - 3.778440e+10
#ObsSM Stats: 7.958180e+10 (median) + 6.202020e+10  / - 3.833700e+10
#VMP   Stats: 3.226300e+02 (median) + 5.064999e+01  / - 3.016000e+01
#ICL   Stats: 2.579750e+09 (median) + 8.569751e+09  / - 1.839573e+09
#SSFR  Stats: 2.397950e-12 (median) + 1.386646e-11  / - 1.611916e-12
sfh 0.055623 0 0 0 #avg: 9.68423e-07; avg_err: 9.67841e-07; sd: 0.000131577; counts: 18483
sfh 0.060123 0 0 0 #avg: 0.000405987; avg_err: 4.40083e-05; sd: 0.00598286; counts: 18483
sfh 0.062373 0 0 0 #avg: 0.00276827; avg_err: 0.000217979; sd: 0.029634; counts: 18483
sfh 0.064623 0 0 0 #avg: 0.00868514; avg_err: 0.000483204; sd: 0.0656909; counts: 18483
sfh 0.066873 0 0 0 #avg: 0.0223722; avg_err: 0.000981499; sd: 0.133433; counts: 18483
sfh 0.069123 0 0.00480553 0 #avg: 0.0479458; avg_err: 0.00183423; sd: 0.249361; counts: 18483
sfh 0.071373 0 0.0471292 0 #avg: 0.0793584; avg_err: 0.00249633; sd: 0.339372; counts: 18483
sfh 0.073623 0 0.113582 0 #avg: 0.12016; avg_err: 0.00344615; sd: 0.468498; counts: 18483
sfh 0.075873 0 0.207106 0 #avg: 0.172519; avg_err: 0.00457519; sd: 0.62199; counts: 18483
sfh 0.078123 0.0115935 0.309445 0.0115935 #avg: 0.22829; avg_err: 0.00573104; sd: 0.779127; counts: 18483
sfh 0.080373 0.0364627 0.409923 0.0364627 #avg: 0.28652; avg_err: 0.00682936; sd: 0.928441; counts: 18483
sfh 0.082623 0.0736748 0.462204 0.0736748 #avg: 0.329824; avg_err: 0.00650099; sd: 0.8838; counts: 18483
sfh 0.085998 0.148972 0.637247 0.14642 #avg: 0.479197; avg_err: 0.00884159; sd: 1.202; counts: 18483
sfh 0.089373 0.242023 0.797857 0.223131 #avg: 0.635402; avg_err: 0.0116954; sd: 1.58997; counts: 18483
sfh 0.092748 0.347771 0.966889 0.29867 #avg: 0.809625; avg_err: 0.0129226; sd: 1.75681; counts: 18483
sfh 0.096123 0.478487 1.1529 0.389261 #avg: 1.02079; avg_err: 0.0145282; sd: 1.97509; counts: 18483
sfh 0.099498 0.612688 1.37255 0.472757 #avg: 1.26158; avg_err: 0.0179874; sd: 2.44536; counts: 18483
sfh 0.102873 0.764527 1.5908 0.568283 #avg: 1.52919; avg_err: 0.0217932; sd: 2.96276; counts: 18483
sfh 0.106248 0.929106 1.86532 0.669414 #avg: 1.82449; avg_err: 0.026247; sd: 3.56824; counts: 18483
sfh 0.109623 1.09981 2.18768 0.777386 #avg: 2.15607; avg_err: 0.0321642; sd: 4.37267; counts: 18483
sfh 0.112998 1.27631 2.5175 0.887701 #avg: 2.4604; avg_err: 0.0353131; sd: 4.80076; counts: 18483
sfh 0.116373 1.43911 2.90183 0.991367 #avg: 2.80784; avg_err: 0.0408555; sd: 5.55425; counts: 18483
sfh 0.119748 1.61971 3.24383 1.10052 #avg: 3.17068; avg_err: 0.0466326; sd: 6.33963; counts: 18483
sfh 0.123123 1.81437 3.62636 1.23312 #avg: 3.54023; avg_err: 0.0523225; sd: 7.11317; counts: 18483
sfh 0.126498 2.01162 4.08135 1.36313 #avg: 3.90457; avg_err: 0.0557931; sd: 7.58499; counts: 18483
sfh 0.129873 2.24034 4.43102 1.52022 #avg: 4.26841; avg_err: 0.0563334; sd: 7.65845; counts: 18483
sfh 0.133248 2.45958 4.89214 1.65894 #avg: 4.66936; avg_err: 0.0590376; sd: 8.02608; counts: 18483
sfh 0.136623 2.68061 5.38475 1.80218 #avg: 5.09266; avg_err: 0.0648365; sd: 8.81443; counts: 18483
sfh 0.141685 3.0191 6.24431 2.02964 #avg: 5.86569; avg_err: 0.0852276; sd: 11.5866; counts: 18483
sfh 0.146748 3.35083 6.96987 2.23915 #avg: 6.57827; avg_err: 0.0899011; sd: 12.2219; counts: 18483
sfh 0.15181 3.72959 7.70811 2.51318 #avg: 7.31196; avg_err: 0.0971201; sd: 13.2033; counts: 18483
sfh 0.156873 4.10962 8.56678 2.78542 #avg: 8.09313; avg_err: 0.10502; sd: 14.2773; counts: 18483
sfh 0.161935 4.49946 9.55094 3.03947 #avg: 8.98956; avg_err: 0.120465; sd: 16.377; counts: 18483
