#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.74634e+07 0.0715221 0.0800373 0.000683247 0 0 0 0.00861811 6.54063e-05 0 0.00914681 0 197058
1.57415e+08 0.115142 0.13344 0.00143456 0 0 0 0.0147886 0.00014833 0 0.025723 0 75967
2.50141e+08 0.169518 0.203504 0.00190679 0 1 0 0.0224822 0.000198117 0 0.0456051 0 65527
3.96069e+08 0.20911 0.255632 0.00224493 0 1 0 0.0278817 0.000233431 0 0.0610752 0 58682
6.25099e+08 0.243215 0.303582 0.00268374 0 1 0 0.0338239 0.000286152 0 0.0751884 0 48603
9.89604e+08 0.287913 0.368654 0.00335994 0 1 0 0.0413621 0.000365076 0.0083521 0.0852772 0.0083521 37230
1.56838e+09 0.338539 0.443447 0.00421638 0 1 0 0.0509181 0.000471088 0.0133582 0.102284 0.0133582 28177
2.48452e+09 0.396051 0.539115 0.00528123 0 1 0 0.061954 0.000606762 0.0218417 0.116419 0.0218417 21424
3.94692e+09 0.45058 0.634397 0.00639554 0 1 0 0.0744278 0.0007522 0.0342549 0.130164 0.0342549 16734
6.24477e+09 0.511868 0.750842 0.00778154 1 1 1 0.0912232 0.00096709 0.0501865 0.14356 0.0501865 13060
9.92307e+09 0.565119 0.861204 0.00931222 1 1 1 0.10787 0.00120483 0.066753 0.155675 0.066753 10166
1.56474e+10 0.640663 1.03225 0.0113067 1 1 1 0.13558 0.00154398 0.0940538 0.1843 0.0857017 7845
2.47376e+10 0.716099 1.2116 0.0137147 1 1 1 0.165759 0.0019706 0.129133 0.194404 0.111146 5671
3.90946e+10 0.761317 1.38354 0.0181174 1 1 1 0.200883 0.00274254 0.166709 0.210063 0.135382 3645
6.12487e+10 0.810837 1.48428 0.0236881 1 2 1 0.2423 0.00391107 0.214804 0.221761 0.159862 2067
9.436e+10 0.840467 1.52659 0.0376649 1 2 1 0.300784 0.00707241 0.291102 0.210225 0.206201 771
1.47427e+11 0.850679 1.53394 0.0721355 1 2 0 0.374803 0.0146267 0.346176 0.271947 0.21641 221
2.34971e+11 0.840909 1.40909 0.153597 1 1 1 0.453481 0.0348491 0.441119 0.302598 0.250945 44
3.50512e+11 1 2 0.365148 2 1 1 0.555934 0.106185 0.601581 0.241153 0.523918 6
8.4959e+11 1 1 1 1 0 0 0.719043 0.719043 0.719043 0 0 1
