#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.40106e+07 0.00257732 0.00257732 0.00182126 0 0 0 0.047232 0.00204905 0.0365664 0.0475192 0.0231324 776
1.61954e+08 0 0 0 0 0 0 0.0565871 0.00225472 0.0396852 0.0656384 0.0263888 648
2.53979e+08 0.00213904 0.00213904 0.00151172 0 0 0 0.0584821 0.00196851 0.0398198 0.0714527 0.0265234 935
4.01511e+08 0.000754717 0.000754717 0.000754717 0 0 0 0.0643234 0.00178771 0.0402775 0.0800815 0.026981 1325
6.35963e+08 0.00242131 0.00242131 0.00120955 0 0 0 0.0721786 0.00176622 0.0424834 0.0934374 0.029187 1652
1.01189e+09 0.00505747 0.00505747 0.00152137 0 0 0 0.0813567 0.00170202 0.0622006 0.0888469 0.0489042 2175
1.59746e+09 0.00603136 0.00603136 0.0015529 0 0 0 0.0930087 0.00173014 0.0654195 0.102548 0.0519854 2487
2.53002e+09 0.011855 0.011855 0.00202137 0 0 0 0.10747 0.00180648 0.084337 0.112094 0.070612 2868
3.99671e+09 0.00910518 0.00910518 0.00168334 0 0 0 0.121216 0.00186212 0.0908018 0.13353 0.0756174 3185
6.32539e+09 0.0139442 0.0139442 0.00197838 0 0 0 0.140778 0.00194101 0.111985 0.144997 0.0747592 3514
1.00518e+10 0.0169353 0.0169353 0.00213278 0 0 0 0.160191 0.00212113 0.130238 0.1591 0.0919719 3661
1.58451e+10 0.0272144 0.0272144 0.00260741 0 0 0 0.181343 0.00222321 0.147803 0.18483 0.108814 3895
2.51158e+10 0.0365107 0.0365107 0.00293632 0 0 0 0.191829 0.00227475 0.158711 0.192078 0.118104 4081
3.96272e+10 0.0417437 0.0417437 0.00325133 0 0 0 0.212079 0.0024219 0.184895 0.185188 0.123192 3785
6.25216e+10 0.0552539 0.0552539 0.00408382 0 0 0 0.221868 0.00271001 0.199968 0.180925 0.136954 3131
9.78197e+10 0.0433944 0.0433944 0.0044749 0 0 0 0.22885 0.00332248 0.206919 0.188968 0.1415 2074
1.53241e+11 0.0452716 0.0452716 0.00659748 0 0 0 0.231215 0.00495386 0.204121 0.19958 0.140854 994
2.40436e+11 0.0325733 0.0325733 0.010148 0 0 0 0.22212 0.00885745 0.186846 0.193836 0.123832 307
3.74775e+11 0.0340909 0.0340909 0.0194548 0 0 0 0.240052 0.0155398 0.202456 0.228067 0.113941 88
5.83949e+11 0 0 0 0 0 0 0.155043 0.0512398 0.109187 0.140081 0.0718928 8
8.96525e+11 0 0 0 0 0 0 0.401494 0.401494 0.401494 0 0 1
