#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
44.9074 0.000912913 0.000953052 1.40348e-05 0 0 0 0.000202399 1.76752e-06 0 0 0 5256796
62.3433 0.00149216 0.00150826 3.28407e-05 0 0 0 0.000503898 4.45218e-06 0 0 0 1428799
78.2321 0.00706048 0.00714167 0.000103473 0 0 0 0.00200463 1.38859e-05 0 0 0 677433
98.6736 0.0336994 0.0347387 0.000334544 0 0 0 0.00831317 4.57506e-05 0 0.0104056 0 318463
124.253 0.110895 0.117504 0.000855915 0 0 0 0.0264437 0.000125533 0 0.0613059 0 160071
156.49 0.25506 0.28431 0.00181397 0 1 0 0.0674283 0.000294097 0.0353603 0.113428 0.0353603 80479
197.014 0.39806 0.466321 0.00310545 0 1 0 0.131511 0.000569095 0.107328 0.146511 0.0970877 40931
247.892 0.447253 0.536462 0.0046181 0 1 0 0.200957 0.000961218 0.185078 0.164076 0.129985 20693
311.892 0.392128 0.471148 0.00645564 0 1 0 0.245159 0.00143367 0.232693 0.165855 0.140969 10086
392.829 0.326569 0.375314 0.00840219 0 1 0 0.25673 0.0020282 0.246363 0.154772 0.135475 4780
493.524 0.255913 0.28193 0.011015 0 1 0 0.237768 0.00267537 0.225459 0.137786 0.11068 2114
618.88 0.228448 0.25431 0.0162078 0 1 0 0.229438 0.0037089 0.21504 0.139379 0.0998486 928
776.681 0.211765 0.217647 0.0231732 0 1 0 0.201982 0.00583213 0.194964 0.107751 0.110023 340
960.437 0.170732 0.170732 0.0418083 0 1 0 0.157615 0.0101875 0.144153 0.099121 0.0693583 82
1188.69 0.0909091 0.0909091 0.0627332 0 0 0 0.152836 0.0193523 0.145014 0.110255 0.0555266 22
1618.4 0 0 0 0 0 0 0.109555 0.00522402 0.114779 0 0.010448 2
