#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.62922e+09 8.09988e-06 8.09988e-06 1.14549e-06 0 0 0 3.00026e-05 7.25727e-07 0 0 0 6172930
1.56287e+10 6.51028e-06 6.51028e-06 1.87935e-06 0 0 0 1.67805e-05 9.0848e-07 0 0 0 1843239
2.46762e+10 2.48811e-06 2.48811e-06 1.43651e-06 0 0 0 6.30878e-06 6.80943e-07 0 0 0 1205736
3.90666e+10 0 0 0 0 0 0 4.60215e-06 5.28259e-07 0 0 0 779329
6.19358e+10 0 0 0 0 0 0 2.13138e-05 1.49487e-06 0 0 0 499577
9.8254e+10 1.90407e-05 1.90407e-05 7.77328e-06 0 0 0 9.03967e-05 4.16932e-06 0 0 0 315114
1.55691e+11 3.03661e-05 3.03661e-05 1.23967e-05 0 0 0 0.000356585 1.09611e-05 0 0 0 197589
2.46508e+11 0.000291359 0.000291359 4.85529e-05 0 0 0 0.00121127 2.68335e-05 0 0 0 123559
3.903e+11 0.00141546 0.00141546 0.000136741 0 0 0 0.00361113 6.41825e-05 0 0 0 75594
6.17369e+11 0.00468557 0.00468557 0.000323351 0 0 0 0.00962644 0.00014564 0 0 0 44605
9.7676e+11 0.0136846 0.0136846 0.000742554 0 0 0 0.0218196 0.0003143 0 0.0488422 0 24480
1.54141e+12 0.0318772 0.0319559 0.00156443 0 0 0 0.0422722 0.000624118 0 0.101104 0 12705
2.43321e+12 0.0630985 0.0634405 0.00320605 0 0 0 0.0742931 0.00125171 0.0263563 0.146282 0.0263563 5848
3.8343e+12 0.0939249 0.0939249 0.00583332 0 0 0 0.116687 0.00237653 0.0818843 0.163273 0.0818843 2502
6.10595e+12 0.133022 0.133022 0.0116072 0 0 0 0.184318 0.00498034 0.164763 0.182203 0.141228 857
9.62097e+12 0.143678 0.146552 0.0194167 0 0 0 0.246986 0.00834828 0.232957 0.186159 0.158638 348
1.51754e+13 0.139535 0.139535 0.0306269 0 0 0 0.340127 0.0146683 0.372555 0.121379 0.215095 129
2.44186e+13 0.216216 0.216216 0.0686106 0 1 0 0.382143 0.0202902 0.363631 0.136133 0.116722 37
3.69027e+13 0 0 0 0 0 0 0.470437 0.0440322 0.454287 0.155282 0.111448 11
6.1221e+13 0.25 0.25 0.25 0 1 0 0.434742 0.0276964 0.421274 0.0952537 0.0214624 4
1.17074e+14 0 0 0 0 0 0 0.523058 0.523058 0.523058 0 0 1
