#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.1539e+09 0.00748742 0.007903 4.95428e-05 0 0 0 0.00119687 5.46168e-06 0 0 0 3554093
1.56713e+10 0.0111438 0.0117274 9.12995e-05 0 0 0 0.00156655 8.30655e-06 0 0 0 1538701
2.47199e+10 0.0171239 0.0181662 0.000136647 0 0 0 0.00239804 1.24997e-05 0 0 0 1070669
3.91128e+10 0.0281497 0.0303297 0.000217157 0 0 0 0.00389758 2.01846e-05 0 0 0 721109
6.20344e+10 0.0489028 0.0537517 0.000357427 0 0 0 0.00667773 3.42671e-05 0 0.00676968 0 479073
9.84059e+10 0.0854178 0.0959582 0.000589326 0 0 0 0.0115116 5.72676e-05 0 0.0184498 0 315356
1.56071e+11 0.149627 0.173833 0.000970918 0 0 0 0.0205931 9.70902e-05 0 0.043802 0 209695
2.47403e+11 0.24913 0.302228 0.0015341 0 1 0 0.0361139 0.000159901 0.00863998 0.0718202 0.00863998 140589
3.91878e+11 0.389256 0.505432 0.00236671 0 1 0 0.0621083 0.000261121 0.0309373 0.102149 0.0309373 93247
6.21178e+11 0.540457 0.768081 0.0034316 1 1 1 0.0989277 0.000404013 0.0687959 0.130224 0.0625415 62647
9.84252e+11 0.687602 1.084 0.00475671 1 1 1 0.150579 0.000602732 0.12623 0.15023 0.099863 41143
1.55808e+12 0.800763 1.40044 0.00626221 1 1 1 0.21895 0.000865744 0.202232 0.167142 0.133946 26988
2.4676e+12 0.870334 1.65547 0.00778062 2 1 1 0.299938 0.00116046 0.292834 0.17539 0.162192 18486
3.92374e+12 0.897353 1.79188 0.00976609 2 1 1 0.387746 0.00151036 0.390086 0.172213 0.180498 12051
6.19344e+12 0.883876 1.76237 0.0123954 2 1 1 0.478924 0.00186889 0.492982 0.153432 0.19306 7802
9.8336e+12 0.838079 1.5952 0.0154891 1 2 1 0.561788 0.00217525 0.580607 0.140117 0.179801 5163
1.5635e+13 0.770667 1.36803 0.0188118 1 1 1 0.632893 0.00246479 0.656761 0.113039 0.163791 3266
2.46191e+13 0.693314 1.13857 0.0225039 1 1 1 0.687595 0.00282862 0.710832 0.0977179 0.145835 2064
3.9305e+13 0.578669 0.860061 0.0253823 1 1 1 0.739635 0.00301038 0.758289 0.0847336 0.119552 1322
6.16958e+13 0.5 0.724181 0.0315462 1 1 1 0.77858 0.00323091 0.799445 0.0631758 0.103343 794
9.70853e+13 0.404711 0.528908 0.0337823 0 1 0 0.799459 0.00409301 0.817155 0.0572923 0.0937157 467
1.54278e+14 0.392361 0.482639 0.0402508 0 1 0 0.827457 0.00397714 0.839636 0.0497993 0.0801055 288
2.44536e+14 0.394737 0.473684 0.0519298 0 1 0 0.832441 0.00599667 0.849954 0.0467907 0.0863692 152
3.85566e+14 0.308824 0.397059 0.0815233 0 1 0 0.82919 0.00945048 0.845543 0.0512424 0.0792136 68
6.0319e+14 0.261905 0.309524 0.0868075 0 1 0 0.869809 0.00673933 0.872968 0.0360496 0.0436456 42
8.75563e+14 0.25 0.25 0.25 0 1 0 0.854126 0.00768782 0.856539 0.0162246 0.0211383 4
1.74499e+15 0.5 0.5 0.5 1 0 1 0.881438 0.0171494 0.898587 0 0.0342988 2
