#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.61667 - 2.78333
#HM    Stats: 3.483820e+13 (median) + 2.005890e+13  / - 1.061760e+13
#SM    Stats: 2.174160e+11 (median) + 1.056280e+11  / - 8.158401e+10
#ObsSM Stats: 2.190530e+11 (median) + 1.177010e+11  / - 8.611500e+10
#VMP   Stats: 4.754500e+02 (median) + 7.215997e+01  / - 4.540002e+01
#ICL   Stats: 3.120180e+10 (median) + 4.331040e+10  / - 2.008960e+10
#SSFR  Stats: 1.741212e-12 (median) + 2.927450e-12  / - 1.183303e-12
sfh 0.055623 0 0 0 #avg: 1.13404e-06; avg_err: 1.10425e-06; sd: 6.12139e-05; counts: 3074
sfh 0.060123 0 0 0 #avg: 0.00169432; avg_err: 0.000238147; sd: 0.0132016; counts: 3074
sfh 0.062373 0 0 0 #avg: 0.011583; avg_err: 0.0010758; sd: 0.0596366; counts: 3074
sfh 0.064623 0 0.014654 0 #avg: 0.0335256; avg_err: 0.00224867; sd: 0.124654; counts: 3074
sfh 0.066873 0 0.113041 0 #avg: 0.0867356; avg_err: 0.00482212; sd: 0.267313; counts: 3074
sfh 0.069123 0 0.295918 0 #avg: 0.171313; avg_err: 0.00768976; sd: 0.426279; counts: 3074
sfh 0.071373 0.0292071 0.498066 0.0292071 #avg: 0.292662; avg_err: 0.0118846; sd: 0.658816; counts: 3074
sfh 0.073623 0.0848627 0.739276 0.0848627 #avg: 0.449855; avg_err: 0.0168622; sd: 0.93475; counts: 3074
sfh 0.075873 0.181841 0.975619 0.179805 #avg: 0.63758; avg_err: 0.0228694; sd: 1.26776; counts: 3074
sfh 0.078123 0.303472 1.19369 0.281762 #avg: 0.848385; avg_err: 0.0295475; sd: 1.63795; counts: 3074
sfh 0.080373 0.457895 1.42884 0.393243 #avg: 1.05467; avg_err: 0.0302642; sd: 1.67769; counts: 3074
sfh 0.082623 0.616433 1.56961 0.494811 #avg: 1.26715; avg_err: 0.0361697; sd: 2.00505; counts: 3074
sfh 0.085998 0.976878 2.12211 0.730858 #avg: 1.82607; avg_err: 0.0534891; sd: 2.96515; counts: 3074
sfh 0.089373 1.34941 2.50642 0.958201 #avg: 2.35614; avg_err: 0.0602606; sd: 3.34052; counts: 3074
sfh 0.092748 1.80434 3.1896 1.19696 #avg: 2.93727; avg_err: 0.0674501; sd: 3.73907; counts: 3074
sfh 0.096123 2.40821 3.64257 1.54497 #avg: 3.79735; avg_err: 0.0900645; sd: 4.99269; counts: 3074
sfh 0.099498 2.92732 4.52919 1.79428 #avg: 4.74754; avg_err: 0.116717; sd: 6.47014; counts: 3074
sfh 0.102873 3.55911 5.58116 2.14656 #avg: 5.78511; avg_err: 0.157623; sd: 8.7378; counts: 3074
sfh 0.106248 4.30919 6.33111 2.56226 #avg: 6.77963; avg_err: 0.172638; sd: 9.57015; counts: 3074
sfh 0.109623 5.06864 7.01176 2.95187 #avg: 7.99156; avg_err: 0.207608; sd: 11.5087; counts: 3074
