#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.4445e+09 0 0 0 0 0 0 1.35633e-07 9.61796e-08 0 0 0 5184423
1.5579e+10 0 0 0 0 0 0 0 0 0 0 0 1268613
2.46071e+10 0 0 0 0 0 0 0 0 0 0 0 766473
3.8954e+10 0 0 0 0 0 0 3.1602e-07 2.24834e-07 0 0 0 458093
6.17328e+10 0 0 0 0 0 0 1.70314e-07 1.70314e-07 0 0 0 272124
9.77863e+10 0 0 0 0 0 0 2.93415e-06 1.26782e-06 0 0 0 155259
1.54883e+11 0 0 0 0 0 0 9.34201e-06 2.86375e-06 0 0 0 86197
2.45278e+11 0 0 0 0 0 0 5.19607e-05 8.3869e-06 0 0 0 46282
3.87996e+11 0 0 0 0 0 0 0.000275695 2.93474e-05 0 0 0 23775
6.13717e+11 0 0 0 0 0 0 0.00065496 6.25475e-05 0 0 0 11838
9.70703e+11 0 0 0 0 0 0 0.00194945 0.000166886 0 0 0 5265
1.52349e+12 0 0 0 0 0 0 0.00382713 0.000385946 0 0 0 2203
2.37809e+12 0 0 0 0 0 0 0.00839668 0.00102005 0 0 0 774
3.82709e+12 0 0 0 0 0 0 0.0132343 0.00228288 0 0.0430391 0 210
5.91506e+12 0 0 0 0 0 0 0.0259692 0.00666549 0 0.0837417 0 55
1.00238e+13 0 0 0 0 0 0 0.044122 0.0171471 0.0663583 0.0240563 0.0663583 8
1.34912e+13 0 0 0 0 0 0 0.107331 0.107331 0.107331 0 0 1
