#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.28661e+07 0.979675 0.0090152 3.16729e+07 7.32528e+06 0 0 0 0.173508 0.00262791 0.168337 0.0464199 0.0313488 0.240374 0.00244332 0.244256 0.034698 0.0455108 0.287211 0.00179774 0.293126 0.0178341 0.0263404 246
1.61807e+08 0.985222 0.00848993 4.78764e+07 1.08868e+07 0 0 0 0.175758 0.00269873 0.169745 0.0481175 0.030582 0.243568 0.00244621 0.246886 0.0303074 0.0402369 0.290949 0.00164556 0.296055 0.0149501 0.0247108 203
2.561e+08 1 0 5.23535e+07 9.20788e+06 0 0 0 0.177697 0.00212602 0.172682 0.0445862 0.0339715 0.245903 0.00185715 0.249065 0.031614 0.0358794 0.294532 0.00113899 0.297482 0.0156704 0.0214095 311
4.01866e+08 1 0 6.43211e+07 8.21687e+06 0 0 0 0.180528 0.00172683 0.177445 0.043257 0.0346226 0.250469 0.00144987 0.254925 0.0282435 0.0371999 0.296704 0.000843888 0.299473 0.0140927 0.0201922 481
6.40146e+08 0.998415 0.00158479 9.21957e+07 8.98279e+06 0 3.60165e+08 0 0.182876 0.00156646 0.181719 0.0447605 0.041626 0.250963 0.00129582 0.256371 0.0274941 0.0413959 0.297286 0.000711829 0.300171 0.0142323 0.0198248 631
1.01266e+09 1 0 1.08901e+08 8.4395e+06 0 3.60165e+08 0 0.186598 0.00124402 0.185584 0.0391327 0.0378467 0.253932 0.00101705 0.25805 0.0272419 0.0345361 0.298117 0.000601967 0.300875 0.0148331 0.0199286 897
1.60212e+09 1 0 1.40382e+08 8.3987e+06 0 4.66944e+08 0 0.188098 0.00111815 0.185434 0.042645 0.0357026 0.255083 0.000915786 0.257218 0.0298906 0.0322728 0.29818 0.000589664 0.301387 0.0154535 0.0215079 1132
2.53904e+09 0.999256 0.000744048 1.81829e+08 8.78499e+06 0 5.36715e+08 0 0.19084 0.00101908 0.188406 0.0421745 0.0367232 0.255073 0.000833635 0.258952 0.026985 0.0351059 0.297475 0.000561101 0.301392 0.0155961 0.0239417 1344
3.99865e+09 0.998145 0.00107049 2.23307e+08 8.87002e+06 0 6.06006e+08 0 0.193522 0.000906376 0.192597 0.0392148 0.0372492 0.256433 0.000721431 0.258695 0.0274451 0.0323239 0.297536 0.000513827 0.301542 0.0154353 0.023699 1617
6.36673e+09 0.998949 0.000742954 2.68279e+08 8.87991e+06 0 6.74785e+08 0 0.197714 0.000863209 0.195427 0.0422731 0.0363365 0.259958 0.000688533 0.26263 0.0283516 0.0350263 0.297383 0.000505958 0.302186 0.0158198 0.0248994 1903
