#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.49074e+07 0 0 0 0 0 0 4.53457e-06 1.9285e-06 0 0 0 121737
1.55899e+08 0 0 0 0 0 0 1.46773e-05 5.26473e-06 0 0 0 32046
2.47193e+08 0 0 0 0 0 0 5.54599e-05 1.42137e-05 0 0 0 21215
3.91568e+08 0 0 0 0 0 0 8.85869e-05 1.82657e-05 0 0 0 13865
6.20894e+08 0 0 0 0 0 0 0.000175769 4.66751e-05 0 0 0 8975
9.82287e+08 0 0 0 0 0 0 0.000739794 0.000126806 0 0 0 5656
1.55786e+09 0 0 0 0 0 0 0.00113817 0.00015959 0 0 0 3563
2.45984e+09 0 0 0 0 0 0 0.00214383 0.00030583 0 0 0 2145
3.90125e+09 0 0 0 0 0 0 0.00412664 0.000601213 0 0 0 1307
6.15044e+09 0 0 0 0 0 0 0.0068549 0.00112666 0 0 0 725
9.75373e+09 0 0 0 0 0 0 0.0119881 0.00197297 0 0 0 451
1.56914e+10 0 0 0 0 0 0 0.0161043 0.00335009 0 0 0 255
2.45985e+10 0 0 0 0 0 0 0.0192785 0.00429374 0 0.0287824 0 140
3.90969e+10 0 0 0 0 0 0 0.0206898 0.00603815 0 0.0254412 0 81
6.05189e+10 0 0 0 0 0 0 0.0210866 0.00721407 0 0.0440582 0 31
9.66546e+10 0 0 0 0 0 0 0.00998006 0.00626343 0 0.0249839 0 12
1.43047e+11 0 0 0 0 0 0 0.0224204 0.0159656 0.0219487 0.0457842 0.0219487 4
