#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
45.1363 9.79406e-05 4.01498e-06 285224 6228.5 0 0 0 0.302636 3.30719e-05 0.302228 0.0911368 0.091325 0.387021 2.89675e-05 0.400239 0.0568976 0.0838563 0.470017 1.29343e-05 0.479304 0.0139291 0.0304973 6075111
61.9824 1.48599e-05 2.80824e-06 77398.2 5350.09 0 0 0 0.241271 5.18675e-05 0.22968 0.0857263 0.0597741 0.360082 5.11088e-05 0.369825 0.0588907 0.0815315 0.469685 1.86923e-05 0.476491 0.0136391 0.0266196 1884266
78.3061 0.00013154 1.25984e-05 415538 18270.3 0 0 0 0.228431 7.49756e-05 0.217159 0.0819571 0.0561323 0.376042 6.63912e-05 0.383864 0.050706 0.0670504 0.475414 2.04857e-05 0.480053 0.0111834 0.0203218 828644
98.5944 0.000706619 4.25957e-05 3.68282e+06 80971.3 0 0 0 0.248357 0.000110391 0.241642 0.0786963 0.0642104 0.396337 7.68442e-05 0.401006 0.0425688 0.0511088 0.478931 2.5216e-05 0.482865 0.00947365 0.0172844 389177
124.107 0.00324181 0.000132132 2.22732e+07 302210 0 0 0 0.283034 0.000157434 0.280658 0.072313 0.0680084 0.417352 9.45072e-05 0.421854 0.0361184 0.0446113 0.483721 3.2717e-05 0.487619 0.00697958 0.0141112 185082
155.994 0.00983208 0.000340624 9.4762e+07 968473 0 0 0 0.321207 0.000212075 0.32193 0.0624076 0.0635259 0.433062 0.000116974 0.437275 0.0290725 0.0364014 0.48478 5.25926e-05 0.489316 0.00620279 0.013983 83909
195.889 0.0277826 0.000885071 2.81502e+08 2.64458e+06 0 7.65396e+08 0 0.321118 0.000298803 0.322305 0.0546699 0.0576138 0.414881 0.000211499 0.417826 0.0377862 0.0421944 0.472726 0.000140017 0.481723 0.0112197 0.0305154 34482
245.677 0.0679932 0.00231652 6.41234e+08 6.71023e+06 4.63314e+08 9.45604e+08 4.63314e+08 0.291261 0.000495251 0.290602 0.0552578 0.0543402 0.377693 0.000447911 0.378066 0.0515501 0.0488602 0.449073 0.000396362 0.463925 0.0235015 0.0609823 11810
308.326 0.147412 0.00606386 1.16343e+09 1.65515e+07 1.00568e+09 1.24693e+09 1.00568e+09 0.261812 0.000891138 0.260225 0.0540182 0.0514983 0.344055 0.00100234 0.342526 0.0638823 0.0584629 0.427761 0.00102701 0.4455 0.0395038 0.0894676 3419
387.539 0.283158 0.0146249 1.75862e+09 3.5971e+07 1.64291e+09 1.40508e+09 1.0311e+09 0.236184 0.00161056 0.233413 0.0528043 0.0487324 0.324 0.00225593 0.316289 0.0861787 0.0605967 0.414897 0.00228046 0.433992 0.0510274 0.102078 950
488.47 0.483471 0.0321902 2.37757e+09 7.60699e+07 2.54895e+09 1.11041e+09 1.66835e+09 0.219453 0.00298505 0.216448 0.0460975 0.0436598 0.316035 0.00502794 0.300835 0.106299 0.064388 0.4116 0.00469245 0.433998 0.0508243 0.111254 242
613.376 0.597222 0.0582065 3.00102e+09 1.26384e+08 3.18951e+09 9.12397e+08 1.23898e+09 0.200028 0.00571191 0.191622 0.0621131 0.0342277 0.311726 0.0100699 0.306098 0.116858 0.0840117 0.426049 0.00747721 0.44018 0.040184 0.0723581 72
785.619 0.653846 0.0951486 3.45641e+09 1.99577e+08 3.72477e+09 5.57071e+08 8.86535e+08 0.187943 0.00601789 0.182039 0.0306907 0.021243 0.322851 0.0155078 0.332708 0.063947 0.0867507 0.42342 0.0106807 0.438606 0.0264753 0.080188 26
956.307 0.25 0.25 3.86639e+09 5.13664e+08 4.1188e+09 8.67823e+08 1.6116e+09 0.267409 0.0469346 0.268287 0.126819 0.0956719 0.424656 0.0173904 0.438276 0.0291816 0.0449992 0.47282 0.0144637 0.487928 0.0107004 0.0553018 4
