#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.62643e+09 0.0910328 0.0972301 0.00195149 0 0 0 0.0550123 0.000377132 0.0354525 0.0653546 0.0279854 26463
1.59967e+10 0.114748 0.125585 0.00243472 0 0 0 0.0533128 0.000396451 0.0337605 0.0624819 0.0209522 22423
2.52518e+10 0.155179 0.173651 0.00256674 0 0 0 0.0632335 0.000415674 0.0405735 0.0750266 0.0277604 27826
3.99343e+10 0.201481 0.232781 0.00274328 0 1 0 0.0769957 0.000451376 0.0500042 0.0926275 0.0370386 32812
6.32349e+10 0.266904 0.321992 0.00303585 0 1 0 0.0965213 0.000488313 0.0677169 0.11017 0.0470786 37122
1.00046e+11 0.317777 0.390304 0.00322585 0 1 0 0.113713 0.000533548 0.0827616 0.126383 0.0613701 38634
1.58141e+11 0.376015 0.481629 0.00361209 0 1 0 0.131976 0.00058908 0.100201 0.141359 0.0708359 37940
2.50197e+11 0.429288 0.57 0.00405596 0 1 0 0.152375 0.000670281 0.120737 0.15422 0.085242 35100
3.96221e+11 0.500618 0.689872 0.0046076 1 0 1 0.177767 0.000762225 0.146856 0.169987 0.10054 31545
6.26203e+11 0.560697 0.804557 0.00529662 1 1 1 0.208712 0.000892177 0.180323 0.180654 0.117479 27036
9.91332e+11 0.627803 0.934496 0.00605826 1 1 1 0.245868 0.00105014 0.221213 0.192008 0.137801 22472
1.56784e+12 0.6645 1.01733 0.00708926 1 1 1 0.282214 0.00123549 0.264353 0.194635 0.154268 17541
2.48256e+12 0.671728 1.03353 0.00797249 1 1 1 0.316945 0.00142979 0.302134 0.196153 0.163749 13897
3.93939e+12 0.649716 0.98318 0.00917454 1 1 1 0.343087 0.0016732 0.32993 0.192072 0.164483 10226
6.22243e+12 0.609895 0.886775 0.0103423 1 1 1 0.360313 0.00195213 0.34775 0.189646 0.16078 7357
9.86543e+12 0.569287 0.802422 0.0117596 1 1 1 0.369764 0.00226748 0.356368 0.182028 0.152565 5203
1.56514e+13 0.52392 0.71499 0.0138974 1 0 1 0.369337 0.00266902 0.355395 0.17605 0.141065 3449
2.46927e+13 0.466338 0.595153 0.015492 0 1 0 0.359222 0.00300386 0.351235 0.144593 0.133508 2228
3.91608e+13 0.458709 0.58848 0.0193254 0 1 0 0.3571 0.00347667 0.347686 0.13549 0.11869 1441
6.16677e+13 0.385321 0.463303 0.0219767 0 1 0 0.347318 0.00408225 0.331298 0.121543 0.0953752 872
9.72503e+13 0.373984 0.45122 0.0290476 0 1 0 0.336198 0.00524562 0.33247 0.10912 0.113931 492
1.53521e+14 0.4 0.468852 0.0359684 0 1 0 0.317708 0.00628802 0.310046 0.0942755 0.0919704 305
2.45067e+14 0.277419 0.296774 0.0400818 0 1 0 0.295109 0.007688 0.289394 0.091098 0.0896697 155
3.88563e+14 0.333333 0.396825 0.076868 0 1 0 0.275241 0.0100531 0.269392 0.0975638 0.0830002 63
6.04056e+14 0.342105 0.421053 0.104191 0 1 0 0.245578 0.00895527 0.235507 0.069688 0.0459051 38
8.75563e+14 0.5 0.5 0.288675 1 0 1 0.205403 0.0492627 0.241883 0.0806269 0.147054 4
1.74499e+15 0.5 0.5 0.5 1 0 1 0.185957 0.0476621 0.233619 0 0.0953243 2
