#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.53265e+09 0.0580529 0.0665297 0.00450696 0 0 0 0.0670554 0.0015349 0.0321431 0.0858158 0.0256563 3893
1.61554e+10 0.0230126 0.0236103 0.00269242 0 0 0 0.0401541 0.000952763 0.0263296 0.0441304 0.0205596 3346
2.55253e+10 0.0430835 0.0442427 0.00293582 0 0 0 0.049136 0.00085896 0.0284375 0.0612378 0.0227984 5176
4.04251e+10 0.0581368 0.0607577 0.00272467 0 0 0 0.057581 0.000711565 0.0370422 0.0702777 0.0313608 8394
6.39109e+10 0.0843634 0.0882262 0.00261227 0 0 0 0.0701518 0.000661401 0.0472434 0.0837893 0.0412805 12944
1.00711e+11 0.114171 0.123176 0.00273093 0 0 0 0.0825147 0.000635409 0.0573407 0.0973584 0.0417823 16992
1.59388e+11 0.150901 0.164009 0.00291523 0 0 0 0.0987863 0.000682483 0.0690822 0.115397 0.0531657 19377
2.51733e+11 0.196351 0.217354 0.00318984 0 1 0 0.117388 0.000722303 0.0880357 0.127633 0.0623653 21044
3.98179e+11 0.256926 0.290828 0.00358427 0 1 0 0.144024 0.00080342 0.115375 0.146372 0.080119 21621
6.2905e+11 0.326358 0.378249 0.00404069 0 1 0 0.175304 0.000897037 0.148032 0.159759 0.101115 21121
9.96076e+11 0.409143 0.485502 0.0046193 0 1 0 0.214881 0.00101649 0.19116 0.170384 0.121905 19382
1.57685e+12 0.501526 0.616283 0.00539985 1 0 1 0.264557 0.00116848 0.250391 0.170547 0.144009 16705
2.48457e+12 0.558761 0.706648 0.00634996 1 0 1 0.330571 0.00137614 0.326187 0.171686 0.165717 13206
3.94112e+12 0.589637 0.765535 0.00751326 1 0 1 0.401784 0.00159465 0.402984 0.16787 0.169836 10074
6.22724e+12 0.580519 0.749965 0.00887797 1 0 1 0.469558 0.00188757 0.481203 0.15108 0.178993 7135
9.80652e+12 0.521362 0.668318 0.0106701 1 0 1 0.542693 0.00217673 0.562446 0.131463 0.176196 4845
1.56095e+13 0.466966 0.578576 0.0125971 0 1 0 0.599991 0.00247639 0.620508 0.114678 0.155167 3118
2.46625e+13 0.372678 0.462295 0.0157558 0 1 0 0.651397 0.00285951 0.673353 0.0934823 0.140546 1830
3.9027e+13 0.293478 0.354167 0.018361 0 1 0 0.692442 0.00336738 0.712268 0.0851051 0.127896 1104
6.19072e+13 0.247604 0.289137 0.0218427 0 1 0 0.726502 0.00401966 0.746194 0.0668896 0.108548 626
9.68273e+13 0.22508 0.244373 0.0268352 0 1 0 0.756892 0.00478803 0.767861 0.0718625 0.0885984 311
1.52622e+14 0.206667 0.233333 0.0394783 0 1 0 0.773901 0.00701839 0.786529 0.0684785 0.104328 150
2.30659e+14 0.214286 0.232143 0.0623723 0 1 0 0.795353 0.0083091 0.806576 0.0518514 0.0753274 56
3.95633e+14 0.166667 0.208333 0.103895 0 1 0 0.816562 0.00941001 0.817156 0.0518403 0.0500866 24
5.769e+14 0 0 0 0 0 0 0.793801 0.0206237 0.814425 0 0.0412473 2
9.79877e+14 0 0 0 0 0 0 0.83316 0.000722051 0.833882 0 0.0014441 2
