#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.4481e+07 0.999184 0.000364715 4.33989e+08 7.37699e+06 0 9.57732e+08 0 0.239974 0.0010064 0.22684 0.0841636 0.0594767 0.437918 0.000859945 0.444001 0.0561806 0.0704111 0.585783 0.000441676 0.592072 0.0255675 0.0386084 6129
1.59663e+08 0.999581 0.000296015 4.86764e+08 8.94649e+06 3.33744e+08 7.07452e+08 3.33744e+08 0.241391 0.0010777 0.230214 0.0787994 0.0588993 0.443243 0.000899273 0.448085 0.0544823 0.0650012 0.586266 0.00050552 0.593378 0.0253696 0.0395691 4777
2.51623e+08 0.999428 0.000330103 5.32687e+08 9.00473e+06 4.57264e+08 7.50856e+08 4.57264e+08 0.250081 0.00103348 0.241273 0.0785287 0.0630353 0.448155 0.000822473 0.453408 0.0516272 0.0633701 0.586771 0.00049908 0.594554 0.0251718 0.0419357 5246
3.98178e+08 0.998764 0.00046687 6.24992e+08 9.56716e+06 5.00106e+08 7.91462e+08 5.00106e+08 0.254154 0.000966602 0.24706 0.075206 0.0632769 0.451605 0.000802376 0.457039 0.0526358 0.0639171 0.585792 0.000520439 0.594442 0.0271538 0.0457139 5664
6.29421e+08 0.99829 0.000540421 7.18977e+08 1.02271e+07 5.40609e+08 9.17794e+08 5.40609e+08 0.264664 0.000944018 0.25755 0.0753204 0.0623681 0.458468 0.000763595 0.463694 0.0499708 0.0609498 0.585351 0.000534078 0.595131 0.0269891 0.04822 5847
1.00053e+09 0.99864 0.000480494 7.83334e+08 1.10444e+07 6.23988e+08 9.5349e+08 6.23988e+08 0.275925 0.000962698 0.271539 0.0739218 0.0688721 0.466817 0.00077481 0.473174 0.0506108 0.0658876 0.585656 0.00056754 0.595745 0.0290344 0.0496188 5883
1.58317e+09 0.99914 0.000384402 8.78739e+08 1.17831e+07 7.07395e+08 1.00103e+09 7.07395e+08 0.285844 0.000965094 0.280991 0.0752347 0.0685483 0.471487 0.000769501 0.47768 0.0496041 0.0624475 0.584226 0.000589746 0.594333 0.0299515 0.0512337 5815
2.51555e+09 0.99931 0.000344679 9.89121e+08 1.30082e+07 7.49478e+08 1.12539e+09 7.49478e+08 0.296079 0.000951825 0.293908 0.0713072 0.0711932 0.473679 0.000786817 0.481259 0.0498395 0.0650744 0.579783 0.000646347 0.59252 0.030656 0.0574711 5801
3.98649e+09 0.999152 0.000379187 1.10482e+09 1.38732e+07 8.74274e+08 1.24975e+09 8.74274e+08 0.307145 0.000938 0.305847 0.0704854 0.0697723 0.475581 0.000791137 0.484739 0.0481057 0.0672587 0.574846 0.000689503 0.587795 0.0338283 0.0619653 5895
6.30907e+09 0.999003 0.000406655 1.26285e+09 1.49649e+07 9.57732e+08 1.41471e+09 9.57732e+08 0.313355 0.000917556 0.310936 0.0707084 0.0682848 0.469633 0.000824234 0.478428 0.0518423 0.0689453 0.564688 0.000766722 0.579299 0.0379625 0.0690666 6021
1.00375e+10 0.99874 0.000445176 1.45183e+09 1.61549e+07 1.12466e+09 1.57748e+09 7.92042e+08 0.316848 0.000901778 0.315578 0.0717643 0.0728349 0.457682 0.000844389 0.46785 0.0533337 0.0752785 0.550206 0.000832497 0.566713 0.043935 0.0790208 6350
1.58922e+10 0.998524 0.000466378 1.6148e+09 1.63065e+07 1.29157e+09 1.65646e+09 8.34304e+08 0.315677 0.000877291 0.315496 0.0721736 0.0735627 0.442721 0.000848882 0.452645 0.0571921 0.0775304 0.534662 0.000877668 0.550269 0.0524099 0.0855048 6776
2.50752e+10 0.999284 0.000319895 1.79863e+09 1.70221e+07 1.4584e+09 1.81521e+09 9.57661e+08 0.310424 0.000858176 0.31015 0.0726226 0.0742662 0.421705 0.000870321 0.431307 0.0615896 0.0828129 0.515861 0.000928922 0.531764 0.0589985 0.0953788 6988
