#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.0385 0.0798319 0.0882353 0.0202575 0 0 0 0.0913621 0.00793198 0.0382687 0.164973 0.0293892 238
64.9102 0.00167224 0.00167224 0.00167224 0 0 0 0.0328964 0.00161413 0.0240296 0.0356927 0.0157962 598
82.3184 0.00867754 0.00867754 0.00172826 0 0 0 0.0436916 0.000887551 0.0254487 0.0532538 0.0174323 2881
101.219 0.0273109 0.0278361 0.00192136 0 0 0 0.0625069 0.000657216 0.0419012 0.0729187 0.0337855 7616
126.513 0.0699276 0.0715372 0.00249875 0 0 0 0.0937145 0.000745205 0.0710403 0.0986543 0.0481743 11183
158.127 0.151543 0.156881 0.00345297 0 0 0 0.146368 0.000956477 0.127799 0.125752 0.0891404 11990
198.178 0.241973 0.256548 0.00482398 0 1 0 0.226438 0.0013209 0.212895 0.150525 0.122747 9468
248.302 0.308369 0.333513 0.00700647 0 1 0 0.326931 0.00193429 0.324601 0.15515 0.152833 5568
311.329 0.297632 0.326971 0.00994052 0 1 0 0.428257 0.00279765 0.441104 0.136495 0.174652 2829
390.959 0.240451 0.251736 0.0135374 0 1 0 0.532637 0.00398334 0.549308 0.112532 0.150713 1152
489.788 0.15508 0.163102 0.0202228 0 0 0 0.596362 0.00717159 0.614985 0.115402 0.143802 374
617.118 0.102041 0.122449 0.039097 0 0 0 0.64462 0.0129461 0.682073 0.084592 0.154623 98
763.054 0.181818 0.181818 0.0841655 0 1 0 0.653729 0.0342489 0.681933 0.113877 0.121967 22
891.55 0 0 0 0 0 0 0.77201 0.77201 0.77201 0 0 1
1149.47 0 0 0 0 0 0 0.722931 0.722931 0.722931 0 0 1
