#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.53773e+07 0 0 0 0 0 0 2.43321e-06 9.78687e-07 0 0 0 477604
1.5632e+08 0 0 0 0 0 0 3.74592e-06 1.28e-06 0 0 0 138424
2.47825e+08 0 0 0 0 0 0 1.0428e-05 2.60787e-06 0 0 0 96477
3.92608e+08 0 0 0 0 0 0 3.18215e-05 5.97207e-06 0 0 0 66973
6.21778e+08 0 0 0 0 0 0 6.72588e-05 1.03588e-05 0 0 0 46242
9.85634e+08 0 0 0 0 0 0 0.000176139 2.08534e-05 0 0 0 31252
1.56029e+09 0 0 0 0 0 0 0.000387035 4.3368e-05 0 0 0 21004
2.47346e+09 0 0 0 0 0 0 0.000537328 5.47124e-05 0 0 0 13984
3.92712e+09 0 0 0 0 0 0 0.000981445 9.70232e-05 0 0 0 9204
6.20268e+09 0 0 0 0 0 0 0.00172517 0.000171848 0 0 0 5931
9.81512e+09 0 0 0 0 0 0 0.00282507 0.000281879 0 0 0 3728
1.55482e+10 0 0 0 0 0 0 0.00413147 0.000461295 0 0 0 2323
2.4605e+10 0 0 0 0 0 0 0.00554493 0.000618814 0 0 0 1363
3.918e+10 0 0 0 0 0 0 0.00701631 0.000987098 0 0 0 785
6.19098e+10 0 0 0 0 0 0 0.0114532 0.00163604 0 0 0 417
9.49822e+10 0 0 0 0 0 0 0.0044693 0.00170736 0 0 0 157
1.49736e+11 0 0 0 0 0 0 0 0 0 0 0 35
2.0949e+11 0 0 0 0 0 0 0.0298405 0.0298405 0.0596809 0 0.0596809 2
