#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.73801e+07 0.0015735 0.00159036 4.98439e-05 0 0 0 0.000800872 9.49812e-06 0 0 0 652684
1.57133e+08 0.0037684 0.00379324 0.000125914 0 0 0 0.00155719 2.19281e-05 0 0 0 241482
2.48889e+08 0.0058354 0.00588251 0.000176348 0 0 0 0.00242487 3.20565e-05 0 0 0 191075
3.94423e+08 0.00984339 0.010002 0.000259919 0 0 0 0.00366615 4.60863e-05 0 0 0 151269
6.24919e+08 0.0143737 0.0145685 0.000353411 0 0 0 0.00530595 6.45774e-05 0 0 0 118063
9.89562e+08 0.0202544 0.020551 0.000477084 0 0 0 0.00730908 8.77893e-05 0 0 0 91042
1.56924e+09 0.0293172 0.0300226 0.000656325 0 0 0 0.0100968 0.000123406 0 0.0144617 0 70880
2.48863e+09 0.0391096 0.0398565 0.000851063 0 0 0 0.0136176 0.000167409 0 0.0154594 0 54897
3.95076e+09 0.0558243 0.0570558 0.00112246 0 0 0 0.0180981 0.000218461 0 0.0304518 0 44658
6.26679e+09 0.0736888 0.0766606 0.00145356 0 0 0 0.0237701 0.000286599 0 0.0456763 0 36342
9.9536e+09 0.101338 0.105384 0.0018076 0 0 0 0.0311424 0.000360554 0 0.0722233 0 31390
1.5758e+10 0.128235 0.133143 0.00212727 0 0 0 0.0392859 0.000436121 0 0.089367 0 27707
2.49763e+10 0.157312 0.165779 0.00255295 0 0 0 0.0479597 0.000512825 0 0.113841 0 23857
3.93751e+10 0.175562 0.183972 0.0029727 0 1 0 0.0528031 0.000589834 0.0145342 0.107226 0.0145342 18905
6.16496e+10 0.17738 0.187243 0.00376638 0 1 0 0.0570861 0.000770257 0.0148155 0.116094 0.0148155 12166
9.59513e+10 0.171846 0.178793 0.00542102 0 1 0 0.0613993 0.00121132 0.0149696 0.126934 0.0149696 5470
1.48433e+11 0.167385 0.170977 0.0103472 0 1 0 0.0638218 0.0024752 0.0150421 0.131225 0.0150421 1392
2.2796e+11 0.225 0.2375 0.0360026 0 1 0 0.0760787 0.00706484 0.0560975 0.110403 0.0560975 160
3.57154e+11 0.153846 0.153846 0.104154 0 0 0 0.103767 0.026148 0.102983 0.0704742 0.102983 13
