#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.42057e+07 0.00311042 0.00311042 0.00219769 0 0 0 0.045724 0.00178639 0.0386213 0.0437902 0.0253248 643
1.62889e+08 0 0 0 0 0 0 0.0564102 0.00240368 0.0397688 0.0618797 0.0264724 536
2.5451e+08 0.00127714 0.00127714 0.00127714 0 0 0 0.0575206 0.00204101 0.0397688 0.067482 0.026605 783
4.00514e+08 0 0 0 0 0 0 0.0616701 0.00178124 0.0397688 0.0745467 0.0264724 1119
6.36363e+08 0.00287356 0.00287356 0.00143523 0 0 0 0.0696892 0.00179726 0.0406724 0.085879 0.0276364 1392
1.01136e+09 0.00322234 0.00322234 0.00131375 0 0 0 0.0749436 0.00162886 0.0617034 0.0768771 0.0485396 1862
1.60032e+09 0.00417633 0.00417633 0.00138952 0 0 0 0.0859554 0.00170349 0.0635821 0.0944142 0.0504183 2155
2.53123e+09 0.00810701 0.00810701 0.00180579 0 0 0 0.0955498 0.00173582 0.0654195 0.107762 0.0522557 2467
4.00106e+09 0.00542299 0.00542299 0.00139666 0 0 0 0.105215 0.00172279 0.0858593 0.103631 0.0724253 2766
6.32297e+09 0.00940032 0.00940032 0.00173765 0 0 0 0.119001 0.00175223 0.0895665 0.124474 0.0533866 3085
1.00454e+10 0.0102708 0.0102708 0.00177898 0 0 0 0.129204 0.00181572 0.109112 0.119432 0.0718861 3213
1.58504e+10 0.0117855 0.0117855 0.00185271 0 0 0 0.138017 0.0018689 0.111273 0.139112 0.0742498 3394
2.51383e+10 0.0153331 0.0153331 0.0020519 0 0 0 0.139509 0.00183336 0.111273 0.137725 0.0742498 3587
3.96433e+10 0.0145185 0.0145185 0.00205927 0 0 0 0.149695 0.00191359 0.131979 0.130813 0.0945437 3375
6.2566e+10 0.0168459 0.0168459 0.00243688 0 0 0 0.150556 0.00207559 0.131979 0.134727 0.0945437 2790
9.77686e+10 0.0103788 0.0103788 0.0023093 0 0 0 0.148205 0.00234486 0.131663 0.119375 0.0937389 1927
1.53523e+11 0.0147679 0.0147679 0.00391971 0 0 0 0.148569 0.00350326 0.131315 0.120417 0.0940892 948
2.4095e+11 0.00677966 0.00677966 0.00478578 0 0 0 0.139352 0.00613335 0.109458 0.139613 0.0729766 295
3.7427e+11 0.0114943 0.0114943 0.0114943 0 0 0 0.154998 0.0115906 0.133359 0.136212 0.0969159 87
5.83949e+11 0 0 0 0 0 0 0.0746794 0.0196946 0.082377 0.00349529 0.0461641 8
8.96525e+11 0 0 0 0 0 0 0.126219 0.126219 0.126219 0 0 1
