#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.67553e+07 0.000190489 2.06595e-05 880857 37219.3 0 0 0 0.224444 0.000101526 0.212926 0.0820122 0.0553799 0.374955 9.17951e-05 0.383494 0.0501671 0.067304 0.47407 3.03701e-05 0.479075 0.0114108 0.0209051 446220
1.57136e+08 0.00043367 5.21966e-05 2.38707e+06 105397 0 0 0 0.234318 0.000172403 0.225222 0.0813116 0.0606271 0.386851 0.000133281 0.392987 0.0451188 0.0566799 0.476369 4.34792e-05 0.480604 0.0105313 0.0188551 159107
2.48966e+08 0.000701456 7.43284e-05 3.98904e+06 155147 0 0 0 0.243003 0.000193212 0.235327 0.0797668 0.0627718 0.393151 0.000137082 0.398165 0.0427251 0.0519703 0.47759 4.61306e-05 0.481618 0.0100364 0.0179172 126879
3.94568e+08 0.00108779 0.000103661 6.96444e+06 234162 0 0 0 0.251993 0.000214713 0.245974 0.0774906 0.0644444 0.398765 0.000144424 0.403195 0.0409656 0.0490916 0.478731 4.97268e-05 0.482721 0.00938863 0.0173067 101122
6.25045e+08 0.00173522 0.000147053 1.16281e+07 338530 0 0 0 0.26092 0.000239033 0.25644 0.074491 0.0655155 0.404155 0.000152322 0.407684 0.0391507 0.0454319 0.479945 5.45894e-05 0.483889 0.00890467 0.0165255 80105
9.90269e+08 0.00220486 0.000187485 1.74533e+07 472818 0 0 0 0.271138 0.000265073 0.26784 0.0718143 0.0654401 0.409963 0.000165371 0.413467 0.0377885 0.0441142 0.481418 5.98958e-05 0.48538 0.00814664 0.0157195 62589
1.5704e+09 0.00329586 0.000257728 2.82518e+07 701853 0 0 0 0.281953 0.000296918 0.279023 0.0713145 0.0651597 0.416713 0.000177592 0.420342 0.0360296 0.0419888 0.483074 6.4469e-05 0.487002 0.00727597 0.014582 49456
2.49135e+09 0.00519886 0.000363944 4.26932e+07 1.01727e+06 0 0 0 0.293106 0.000327996 0.29079 0.0693573 0.0639386 0.423657 0.000189209 0.427952 0.0326463 0.0405661 0.484496 7.09682e-05 0.488403 0.00648764 0.0134629 39047
3.95014e+09 0.00618525 0.000436015 6.17792e+07 1.33764e+06 0 0 0 0.304596 0.000351167 0.302791 0.066352 0.0620015 0.429746 0.000196847 0.43425 0.0305432 0.0386589 0.485402 7.6702e-05 0.489358 0.00601575 0.0128519 32335
6.27381e+09 0.00905616 0.00057714 9.26328e+07 1.886e+06 0 0 0 0.316032 0.000375484 0.3146 0.0656689 0.0611362 0.433376 0.000206332 0.437847 0.0285595 0.036448 0.48527 9.18499e-05 0.489608 0.00577801 0.0129486 26943
9.9608e+09 0.0121997 0.00070958 1.39153e+08 2.50044e+06 0 3.06284e+08 0 0.32431 0.000388872 0.323278 0.0635555 0.0600857 0.433613 0.000222138 0.438974 0.0274098 0.0368314 0.48394 0.000114058 0.489137 0.00591329 0.0140659 23935
1.5786e+10 0.0177109 0.000894624 1.933e+08 3.12879e+06 0 4.75409e+08 0 0.327718 0.000397524 0.328986 0.0586921 0.0611816 0.429404 0.000250213 0.436164 0.0273035 0.0394037 0.48083 0.000146235 0.487505 0.00666881 0.0172995 21738
2.50103e+10 0.0267374 0.00115788 2.68114e+08 3.91901e+06 0 6.92559e+08 0 0.326373 0.000420143 0.328632 0.0576426 0.0620965 0.42041 0.0002934 0.428003 0.030224 0.0444796 0.475526 0.000193644 0.484449 0.00833589 0.0234753 19411
3.94489e+10 0.0380489 0.00151101 3.30691e+08 4.76836e+06 0 8.24548e+08 0 0.321016 0.000454389 0.323727 0.0560263 0.0627389 0.407432 0.000352487 0.415444 0.033903 0.0498379 0.467253 0.000258575 0.47858 0.0115011 0.0339296 16032
6.17723e+10 0.0546321 0.00219629 4.00257e+08 6.57875e+06 0 9.43961e+08 0 0.310627 0.000550212 0.313461 0.0548651 0.0622805 0.391176 0.000464708 0.398538 0.0387658 0.0537496 0.456301 0.000379878 0.469561 0.0167895 0.0451539 10708
9.60651e+10 0.0845516 0.00391075 4.96136e+08 1.11851e+07 0 1.17237e+09 0 0.297059 0.000769561 0.2999 0.0518019 0.059408 0.37159 0.000721519 0.377568 0.044661 0.0567054 0.441843 0.00063387 0.455708 0.0247603 0.0570263 5062
1.48741e+11 0.123985 0.00895636 6.44889e+08 2.64008e+07 0 1.56521e+09 0 0.283981 0.00150092 0.286515 0.0541096 0.0599731 0.357056 0.00148015 0.359226 0.0513318 0.0552173 0.431241 0.00135549 0.444407 0.0333562 0.064178 1355
2.30157e+11 0.226519 0.031199 1.02545e+09 8.98e+07 5.30876e+08 1.87051e+09 5.30876e+08 0.261178 0.00386558 0.264597 0.0523016 0.0559967 0.343304 0.00438243 0.340111 0.0646346 0.0559345 0.418457 0.00388843 0.432178 0.0377088 0.0763505 181
3.60021e+11 0.3125 0.119678 1.81838e+09 4.30495e+08 1.40892e+09 2.69299e+09 1.40892e+09 0.265813 0.0142617 0.268287 0.0583155 0.0622456 0.365378 0.0143574 0.369179 0.054941 0.0565412 0.427358 0.0127767 0.43573 0.0521983 0.0780897 16
