#Radius[Mpc] Delta_Sigma_All[Msun/pc^2] Err+ Err- Delta_Sigma_SF Err+ Err- Delta_Sigma_Q Err+ Err-
#SM Threshold: log10 M*>9.8
#SSFR Threshold for Quenching: SSFR < 1e-11/yr
#Assumed mass / weak lensing particle: 1.95588e+10 Msun
#If above is incorrect, multiply all Delta_sigma below by true_particle_mass/1.95588e+10 Msun
0.0173326 34.7778 -0.0554123 0.79768 30.9177 0.344719 0.452536 41.4414 -0.0710487 2.16809
0.0231134 31.7315 0.0350513 0.571846 27.5701 0.436855 0.366461 38.9153 -0.0351028 1.65568
0.0308222 27.9185 0.0601234 0.412432 23.8025 0.434301 0.263449 35.0236 0 1.26152
0.0411021 23.6772 0.106947 0.22472 19.8655 0.448061 0.167841 30.257 0.0874729 0.824829
0.0548105 19.7153 0.166222 0.0882969 16.2083 0.407017 0.127619 25.7693 0.169817 0.480022
0.073091 16.1717 0.246073 0.0383816 12.9973 0.384251 0.0917501 21.6515 0.277502 0.247417
0.0974684 13.1468 0.310754 0.000156403 10.3071 0.380808 0.0756378 18.0489 0.37916 0.115532
0.129976 10.5889 0.349231 -0.0210247 8.11991 0.330655 0.0437117 14.8509 0.464741 0.0281
0.173326 8.49574 0.363019 -0.0275106 6.33843 0.307619 0.0272069 12.2198 0.498971 0.00431633
0.231134 6.82647 0.336667 -0.0247717 4.96736 0.261856 0.0165162 10.0358 0.489478 -0.00229645
0.308222 5.52728 0.291881 -0.0198803 3.92593 0.216 0.0158751 8.29163 0.459531 -0.00596428
0.411021 4.52838 0.247559 -0.0043025 3.14028 0.176482 0.0202274 6.92457 0.386436 0.0024066
0.548105 3.75357 0.192395 0.00164866 2.55449 0.132943 0.0270476 5.82347 0.321333 0.0288253
0.73091 3.13212 0.148948 0.0129976 2.11226 0.108017 0.0390592 4.89264 0.24138 0.0459232
0.974684 2.62058 0.0985036 0.035892 1.76381 0.0798182 0.0491773 4.09957 0.172802 0.0618377
1.29976 2.17264 0.0687008 0.038445 1.48823 0.0636626 0.0506933 3.35412 0.125514 0.0551515
1.73326 1.76259 0.0434439 0.0362829 1.23337 0.0443627 0.0456811 2.67617 0.0854437 0.0624616
2.31134 1.37279 0.0270654 0.0325845 0.985343 0.0293483 0.0372801 2.04162 0.0510087 0.0589272
3.08222 1.03511 0.0172312 0.0254709 0.767267 0.0189219 0.0267938 1.49749 0.0317967 0.0465827
4.11021 0.776046 0.0111347 0.0162938 0.598742 0.0123472 0.0194536 1.08211 0.0222274 0.0268158
5.48105 0.600913 0.00724429 0.0114825 0.481073 0.00886741 0.0143266 0.807802 0.0164182 0.017066
7.3091 0.474367 0.0057317 0.00805253 0.39162 0.00656226 0.0101886 0.617207 0.0120734 0.0117013
9.74684 0.396456 0.00502601 0.00479373 0.337842 0.00477922 0.00730422 0.49764 0.0108735 0.00624794
