#Radius[Mpc] Delta_Sigma_All[Msun/pc^2] Err+ Err- Delta_Sigma_SF Err+ Err- Delta_Sigma_Q Err+ Err-
#SM Threshold: log10 M*>10.2
#SSFR Threshold for Quenching: SSFR < 1e-11/yr
#Assumed mass / weak lensing particle: 1.95588e+10 Msun
#If above is incorrect, multiply all Delta_sigma below by true_particle_mass/1.95588e+10 Msun
0.0173326 41.6732 0.025425 0.81369 36.8396 0.597038 0.478333 47.4592 -0.078289 1.71901
0.0231134 38.6656 0.0919952 0.651196 33.4153 0.690346 0.382133 44.9503 -0.06036 1.37955
0.0308222 34.3629 0.137234 0.481934 29.0901 0.634941 0.320412 40.6745 0.0124817 1.01148
0.0411021 29.4337 0.167931 0.293383 24.5904 0.582193 0.292765 35.2311 0.123959 0.6731
0.0548105 24.779 0.204802 0.173456 20.1818 0.540043 0.208139 30.282 0.194284 0.418577
0.073091 20.5114 0.281931 0.0644722 16.3137 0.481672 0.14917 25.5361 0.265968 0.181475
0.0974684 16.792 0.313328 0.0343399 13.0143 0.425099 0.120522 21.3139 0.329124 0.0828838
0.129976 13.5759 0.356647 0.0131321 10.2775 0.375086 0.0767002 17.5242 0.428362 0.0237274
0.173326 10.8972 0.3414 -0.000184059 8.00585 0.324629 0.0610957 14.3581 0.45576 0.00129986
0.231134 8.71702 0.316548 0.00150013 6.22127 0.268052 0.0436811 11.7045 0.435126 0.00808239
0.308222 6.97552 0.289821 0.00947666 4.83203 0.198186 0.0470858 9.54129 0.40606 0.00851154
0.411021 5.6182 0.233304 0.0109482 3.77505 0.156766 0.05129 7.82447 0.346137 0.0212588
0.548105 4.58409 0.18287 0.0176558 3.00787 0.10607 0.0604439 6.47082 0.293377 0.0307198
0.73091 3.73223 0.133609 0.0276322 2.3933 0.08482 0.06146 5.33494 0.232638 0.0427184
0.974684 3.03622 0.0908778 0.0410092 1.92196 0.0679696 0.0610332 4.37 0.160225 0.0623336
1.29976 2.44911 0.0635242 0.0428481 1.56974 0.0516613 0.0568568 3.50174 0.120594 0.0570676
1.73326 1.93553 0.044892 0.0402945 1.25575 0.0354707 0.0535005 2.74926 0.0848279 0.0505917
2.31134 1.47836 0.0289813 0.0344479 0.988539 0.025108 0.0442177 2.06468 0.0514512 0.0434408
3.08222 1.10297 0.0168746 0.0263488 0.76331 0.0186399 0.0345532 1.50955 0.0314064 0.0337355
4.11021 0.820551 0.0101833 0.0178937 0.597437 0.00994986 0.0246909 1.08762 0.0209877 0.020988
5.48105 0.634975 0.00516146 0.0139835 0.487277 0.00355724 0.0203908 0.811776 0.0154797 0.0142648
7.3091 0.498648 0.00389358 0.00951928 0.396701 0.00312111 0.0135356 0.620676 0.0102447 0.00995487
9.74684 0.416086 0.00355023 0.00642014 0.344018 0.00292689 0.0101072 0.502351 0.00867152 0.00681877
