#Radius[Mpc] Delta_Sigma_All[Msun/pc^2] Err+ Err- Delta_Sigma_SF Err+ Err- Delta_Sigma_Q Err+ Err-
#SM Threshold: log10 M*>10.2
#SSFR Threshold for Quenching: SSFR < 1e-11/yr
#Assumed mass / weak lensing particle: 1.95588e+10 Msun
#If above is incorrect, multiply all Delta_sigma below by true_particle_mass/1.95588e+10 Msun
0.0173326 65.7872 0.258934 1.3652 57.7099 1.10889 2.27953 73.7634 0.174179 2.43761
0.0231134 58.7908 0.309628 1.07547 51.1196 0.909622 2.05499 66.366 0.32003 1.94986
0.0308222 50.5326 0.370415 0.794483 43.1908 0.883572 1.87999 57.7825 0.379787 1.4651
0.0411021 42.2495 0.422878 0.527466 35.4557 0.778328 1.58794 48.9582 0.485275 1.03
0.0548105 34.94 0.504829 0.33828 28.6892 0.654339 1.38216 41.1126 0.600403 0.643429
0.073091 28.3325 0.57448 0.19792 22.6492 0.608492 1.08517 33.9446 0.656097 0.375729
0.0974684 22.7161 0.583956 0.108778 17.7152 0.475309 0.882452 27.6544 0.732382 0.209408
0.129976 18.1317 0.587622 0.046011 13.6766 0.388075 0.731754 22.531 0.7456 0.121872
0.173326 14.4258 0.549701 0.00868225 10.5051 0.30023 0.57822 18.2974 0.703426 0.0793152
0.231134 11.5147 0.497999 0.00400162 8.07258 0.216803 0.432208 14.9137 0.603165 0.0875206
0.308222 9.27192 0.413913 0.0174112 6.23864 0.148811 0.343645 12.2673 0.499615 0.103251
0.411021 7.51757 0.33427 0.0301704 4.8374 0.107479 0.251832 10.1642 0.391909 0.118329
0.548105 6.2034 0.25733 0.0487881 3.83391 0.07916 0.193717 8.54325 0.266805 0.159849
0.73091 5.19234 0.176855 0.0694137 3.13318 0.0625856 0.150015 7.22576 0.172721 0.20278
0.974684 4.33964 0.121727 0.086297 2.59944 0.0503745 0.123307 6.05808 0.114449 0.228203
1.29976 3.61184 0.0694373 0.0862219 2.17021 0.0363705 0.10709 5.03544 0.0615258 0.214338
1.73326 2.96629 0.0483484 0.0817642 1.80291 0.033879 0.0900034 4.11513 0.0287566 0.190789
2.31134 2.34543 0.031354 0.0691848 1.47017 0.0297521 0.0706682 3.20972 0.00662923 0.156164
3.08222 1.76953 0.0219955 0.0495243 1.14138 0.024195 0.0492835 2.38982 0.000111818 0.119678
4.11021 1.29702 0.0135353 0.0339397 0.88373 0.0176302 0.0329182 1.70514 -4.29153e-05 0.0825645
5.48105 0.948835 0.00662363 0.0217964 0.679368 0.0119656 0.0206411 1.21494 -0.00487506 0.0558662
7.3091 0.748554 0.00465411 0.0162764 0.566941 0.00627792 0.0154617 0.92789 -0.00105935 0.0374961
9.74684 0.572869 0.00407004 0.00878584 0.452489 0.00512365 0.0104234 0.691745 0.000400066 0.0205706
