#Radius[Mpc] Delta_Sigma_All[Msun/pc^2] Err+ Err- Delta_Sigma_SF Err+ Err- Delta_Sigma_Q Err+ Err-
#SM Threshold: log10 M*>10.6
#SSFR Threshold for Quenching: SSFR < 1e-11/yr
#Assumed mass / weak lensing particle: 1.95588e+10 Msun
#If above is incorrect, multiply all Delta_sigma below by true_particle_mass/1.95588e+10 Msun
0.0173326 101.678 1.24664 2.06326 90.7741 2.09663 4.87114 108.112 0.896217 3.3924
0.0231134 91.4423 1.28477 1.81596 79.7489 2.10876 4.41619 98.3418 0.719147 3.21544
0.0308222 79.2396 1.38558 1.4533 68.3138 1.68035 4.29441 85.6862 0.960968 2.68471
0.0411021 67.2052 1.45421 1.0974 56.7953 1.59066 3.66475 73.3474 1.02799 2.17033
0.0548105 55.8189 1.47475 0.854462 46.1463 1.36906 3.29947 61.526 1.12128 1.74542
0.073091 45.7736 1.30469 0.678696 36.8755 1.07033 2.74254 51.0238 1.12519 1.36989
0.0974684 36.938 1.22686 0.491924 29.0011 0.848774 2.30504 41.6211 1.07524 1.06331
0.129976 29.4776 1.08583 0.380569 22.3656 0.626526 1.86966 33.674 0.955013 0.840641
0.173326 23.3219 0.940659 0.264505 17.0748 0.479553 1.49808 27.0079 0.802771 0.68646
0.231134 18.4085 0.766672 0.19261 12.9509 0.397496 1.17054 21.6287 0.603714 0.616682
0.308222 14.5321 0.594973 0.18264 9.75482 0.22904 0.865132 17.3508 0.425192 0.587477
0.411021 11.5394 0.433091 0.163662 7.35833 0.125201 0.654782 14.0065 0.266894 0.512178
0.548105 9.20384 0.330413 0.162036 5.55342 0.0842328 0.482395 11.3577 0.153193 0.484844
0.73091 7.42469 0.235724 0.155233 4.30033 0.0287046 0.375408 9.26817 0.102767 0.467338
0.974684 5.97722 0.165622 0.138317 3.37901 0.0380371 0.290613 7.51024 0.0889287 0.42186
1.29976 4.77617 0.115739 0.127203 2.63991 0.0309343 0.223786 6.03663 0.0408559 0.378797
1.73326 3.76973 0.0732193 0.102561 2.0738 0.0201464 0.181354 4.77039 0.0165648 0.314652
2.31134 2.88266 0.0555274 0.075978 1.61765 0.0143225 0.137636 3.62906 0.0104852 0.237783
3.08222 2.14008 0.0319908 0.0589225 1.24227 0.00874734 0.103155 2.66983 -0.00115633 0.178008
4.11021 1.57035 0.0179904 0.0419886 0.961195 0.00706959 0.0741552 1.92978 -0.00616562 0.122204
5.48105 1.11066 0.0117881 0.027738 0.736619 6.13332e-05 0.0578437 1.33137 -0.000236392 0.0716823
7.3091 0.863131 0.00646496 0.0177717 0.60019 -0.00361985 0.0453508 1.01828 0.000765204 0.048088
9.74684 0.653836 0.00665271 0.00952375 0.489514 -0.0015991 0.0359835 0.750804 0.00433719 0.0239655
