#Radius[Mpc] Delta_Sigma_All[Msun/pc^2] Err+ Err- Delta_Sigma_SF Err+ Err- Delta_Sigma_Q Err+ Err-
#SM Threshold: log10 M*>9.8
#SSFR Threshold for Quenching: SSFR < 1e-11/yr
#Assumed mass / weak lensing particle: 1.95588e+10 Msun
#If above is incorrect, multiply all Delta_sigma below by true_particle_mass/1.95588e+10 Msun
0.0173326 52.8683 0.00381088 1.13731 46.3416 0.694798 1.5821 62.0861 0.336308 2.69416
0.0231134 46.6384 0.098568 0.797333 40.4685 0.639309 1.44764 55.3523 0.604889 2.08117
0.0308222 39.7018 0.207993 0.532921 33.8671 0.635319 1.24141 47.9424 0.663506 1.53867
0.0411021 32.8265 0.296932 0.299412 27.4738 0.607344 1.00682 40.3863 0.673931 0.992672
0.0548105 26.8326 0.408262 0.158783 21.947 0.531481 0.81789 33.7326 0.808632 0.495567
0.073091 21.5729 0.500721 0.0493603 17.2082 0.456211 0.65727 27.7372 0.923332 0.234865
0.0974684 17.211 0.547544 -0.00161362 13.389 0.396094 0.52186 22.609 0.933477 0.0593948
0.129976 13.7008 0.566254 -0.0345602 10.3123 0.339038 0.398155 18.4865 0.907095 -0.000133514
0.173326 10.9344 0.543847 -0.0460434 7.95596 0.280649 0.308306 15.1408 0.848396 -0.020257
0.231134 8.79826 0.481998 -0.0449963 6.18007 0.224357 0.218144 12.496 0.758084 -0.00642014
0.308222 7.19121 0.403319 -0.0313015 4.87222 0.183936 0.165028 10.4664 0.619694 0.0161314
0.411021 5.97652 0.329872 0.00117731 3.92841 0.134222 0.132885 8.86908 0.510571 0.0442677
0.548105 5.09765 0.25517 0.0340266 3.27526 0.100771 0.102573 7.67144 0.356653 0.100035
0.73091 4.40112 0.17811 0.0619535 2.78928 0.0862267 0.0900574 6.67756 0.218823 0.156455
0.974684 3.80336 0.120656 0.0780547 2.42033 0.0836294 0.0886805 5.75664 0.133015 0.195498
1.29976 3.24841 0.0846682 0.0853443 2.09186 0.0689874 0.0850239 4.88182 0.0877285 0.204594
1.73326 2.72774 0.0547922 0.0823941 1.79034 0.0515411 0.0784671 4.05164 0.0429873 0.193302
2.31134 2.18508 0.0347798 0.0657516 1.47589 0.0386919 0.0606437 3.18668 0.0232341 0.159047
3.08222 1.66708 0.0245587 0.0457815 1.15638 0.0313503 0.0402054 2.38835 0.0135934 0.11706
4.11021 1.22681 0.0166315 0.0307307 0.884455 0.0235809 0.0253307 1.71032 0.00629783 0.0805478
5.48105 0.902531 0.00896364 0.0201581 0.678403 0.0159214 0.0166409 1.21907 0 0.0571556
7.3091 0.708951 0.00794244 0.0120555 0.55595 0.0138643 0.00967354 0.92503 0.0022282 0.0359592
9.74684 0.548955 0.00664347 0.00655353 0.445402 0.0101327 0.00622496 0.695204 0.0032717 0.0192035
