#Radius[Mpc] Delta_Sigma_All[Msun/pc^2] Err+ Err- Delta_Sigma_SF Err+ Err- Delta_Sigma_Q Err+ Err-
#SM Threshold: log10 M*>10.6
#SSFR Threshold for Quenching: SSFR < 1e-11/yr
#Assumed mass / weak lensing particle: 1.95588e+10 Msun
#If above is incorrect, multiply all Delta_sigma below by true_particle_mass/1.95588e+10 Msun
0.0173326 52.8599 0.147228 0.809177 46.0944 0.667446 0.813152 57.9097 0.132866 1.15112
0.0231134 49.9436 0.346336 0.570511 42.4563 1.04809 0.683712 55.5322 0.144318 0.963985
0.0308222 45.0384 0.360683 0.508923 37.332 0.822556 0.626308 50.7905 0.233788 0.75222
0.0411021 39.2227 0.393238 0.381912 32.0948 0.873459 0.581959 44.5429 0.23978 0.539261
0.0548105 33.49 0.461273 0.254631 26.5535 0.789873 0.461878 38.6674 0.299767 0.405819
0.073091 28.1751 0.460295 0.19453 21.8209 0.687151 0.404224 32.9178 0.362125 0.256458
0.0974684 23.3576 0.431978 0.16326 17.5582 0.580822 0.365263 27.6862 0.387518 0.207958
0.129976 19.0336 0.421614 0.113075 13.8932 0.506783 0.292292 22.8705 0.432962 0.111012
0.173326 15.3286 0.393248 0.0812597 10.8239 0.418222 0.226343 18.691 0.421776 0.100788
0.231134 12.2792 0.359551 0.0638447 8.36457 0.357259 0.162547 15.201 0.399524 0.114473
0.308222 9.77281 0.302827 0.0631351 6.44303 0.280335 0.123569 12.2581 0.343942 0.105344
0.411021 7.74997 0.23491 0.0634813 4.93052 0.195466 0.103949 9.85441 0.282851 0.0928297
0.548105 6.19432 0.190628 0.0635347 3.81743 0.13773 0.0925555 7.96844 0.229425 0.0771499
0.73091 4.91334 0.13985 0.0556698 2.91862 0.107986 0.0757194 6.40221 0.180758 0.0741329
0.974684 3.87121 0.0967562 0.053781 2.25128 0.0814974 0.0664647 5.08033 0.135649 0.0710826
1.29976 3.02203 0.0636241 0.0537019 1.77385 0.0593073 0.0726725 3.95368 0.0959001 0.06738
1.73326 2.33164 0.0420671 0.0481331 1.3747 0.0406231 0.063803 3.0459 0.0658131 0.0615683
2.31134 1.73287 0.0254502 0.0397464 1.05052 0.0297027 0.0507468 2.24217 0.0402257 0.0503912
3.08222 1.25972 0.0178056 0.0247284 0.795981 0.0302773 0.0268671 1.60586 0.0231713 0.0380309
4.11021 0.917679 0.00791121 0.0202394 0.62553 0.0133353 0.0252084 1.13574 0.0121953 0.0269153
5.48105 0.687981 0.00742382 0.0133705 0.492814 0.00842685 0.022751 0.833646 0.0129922 0.0134294
7.3091 0.540973 0.00415236 0.00987059 0.412786 0.00349447 0.0177786 0.636652 0.00897831 0.0104642
9.74684 0.448821 0.00315547 0.00738046 0.352855 0.00439438 0.0103348 0.520454 0.00584072 0.00887328
