#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 178278
9.00 0 0 0 8.875 9.125 289330
9.25 0 0 0 9.125 9.375 1.03532e+06
9.50 0 0 0 9.375 9.625 3.03117e+06
9.75 0 6.22905e-07 0 9.625 9.875 4.81268e+06
10.00 5.34384e-07 5.31114e-07 5.34384e-07 9.875 10.125 3.74263e+06
10.25 0 8.44545e-07 0 10.125 10.375 2.30661e+06
10.50 0 6.90871e-07 0 10.375 10.625 1.38085e+06
10.75 0 8.81963e-06 0 10.625 10.875 765750
11.00 0 4.02678e-05 0 10.875 11.125 405865
11.25 3.33753e-05 0.000158914 3.33753e-05 11.125 11.375 209736
11.50 3.80724e-05 0.000460873 3.80724e-05 11.375 11.625 105063
11.75 0.000351076 0.0010233 0.000351076 11.625 11.875 51271
12.00 0.00133294 0.00222033 0.00133294 11.875 12.125 24007
12.25 0.00388576 0.00570355 0.00388576 12.125 12.375 10294
12.50 0.00813197 0.00952602 0.00813197 12.375 12.625 4304
12.75 0.0143836 0.00547945 0.0143836 12.625 12.875 1460
13.00 0.0116959 0.00974659 0.0116959 12.875 13.125 513
13.25 0.026087 0.00869565 0.026087 13.125 13.375 115
13.50 0 0 0 13.375 13.625 29
13.75 0 0 0 13.625 13.875 1
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
