#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 3.28764e-05 0 8.625 8.875 30417
9.00 0 0 0 8.875 9.125 51083
9.25 1.33484e-05 1.33387e-05 4.45307e-06 9.125 9.375 224746
9.50 0.000161097 0.000104476 7.89182e-05 9.375 9.625 751099
9.75 0.00225044 0.00187216 0.000581168 9.625 9.875 1.97162e+06
10.00 0.00404989 0.00356563 0.00120178 9.875 10.125 3.02798e+06
10.25 0.0068083 0.00402354 0.00286115 10.125 10.375 2.29397e+06
10.50 0.0150136 0.00447016 0.00597331 10.375 10.625 1.46234e+06
10.75 0.0374773 0.00771013 0.011696 10.625 10.875 911137
11.00 0.0807441 0.0152768 0.0219254 10.875 11.125 564153
11.25 0.153353 0.0182284 0.0357111 11.125 11.375 338625
11.50 0.272878 0.0216464 0.0562383 11.375 11.625 201768
11.75 0.432694 0.0149022 0.0719458 11.625 11.875 120108
12.00 0.601715 0.0128887 0.0679982 11.875 12.125 70678
12.25 0.733433 0.00583678 0.0493549 12.125 12.375 41453
12.50 0.79728 0.00161713 0.0359786 12.375 12.625 24191
12.75 0.79459 0.00647002 0.0420318 12.625 12.875 14123
13.00 0.732748 0.0205495 0.0579602 12.875 13.125 7970
13.25 0.639094 0.0284732 0.0766649 13.125 13.375 4461
13.50 0.514901 0.0327085 0.0751341 13.375 13.625 2416
13.75 0.410671 0.0353955 0.0778801 13.625 13.875 1237
14.00 0.327842 0.0186928 0.0761862 13.875 14.125 607
14.25 0.261324 0.029904 0.0507977 14.125 14.375 287
14.50 0.313131 0.0440116 0.030303 14.375 14.625 99
14.75 0.205128 0.0512821 0 14.625 14.875 39
15.00 0.333333 0 0 14.875 15.125 3
15.25 0 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
