#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 153244
9.00 0 0 0 8.875 9.125 250698
9.25 0 0 0 9.125 9.375 928716
9.50 3.55941e-07 3.54335e-07 3.55941e-07 9.375 9.625 2.80945e+06
9.75 4.18375e-07 2.50761e-06 2.104e-07 9.625 9.875 4.7804e+06
10.00 1.03362e-06 2.79245e-06 5.23703e-07 9.875 10.125 3.86988e+06
10.25 0 6.72408e-06 0 10.125 10.375 2.44167e+06
10.50 0 1.25383e-06 0 10.375 10.625 1.48941e+06
10.75 2.35155e-06 1.69486e-05 2.35155e-06 10.625 10.875 850503
11.00 1.09201e-05 0.000114253 1.09201e-05 10.875 11.125 457872
11.25 9.0908e-05 0.000293672 9.0908e-05 11.125 11.375 242003
11.50 0.000270927 0.0010943 0.000270927 11.375 11.625 125495
11.75 0.00125879 0.00247238 0.00125879 11.625 11.875 63553
12.00 0.00460103 0.00537609 0.00460103 11.875 12.125 31080
12.25 0.0110361 0.0110253 0.0106854 12.125 12.375 14226
12.50 0.0225998 0.0157076 0.0213192 12.375 12.625 6239
12.75 0.034188 0.014245 0.0309307 12.625 12.875 2457
13.00 0.02746 0.0183066 0.0240275 12.875 13.125 874
13.25 0.029304 0.00732601 0.025641 13.125 13.375 273
13.50 0.03125 0.015625 0.015625 13.375 13.625 64
13.75 0 0 0 13.625 13.875 6
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
