#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 2.74605e-05 0 8.625 8.875 36416
9.00 0 0 0 8.875 9.125 58161
9.25 1.64476e-05 2.05541e-05 8.22531e-06 9.125 9.375 243196
9.50 0.000220383 0.000106916 0.000130808 9.375 9.625 757771
9.75 0.00306484 0.00141862 0.00117309 9.625 9.875 1.92506e+06
10.00 0.00548592 0.00288678 0.00218358 9.875 10.125 2.94919e+06
10.25 0.00937289 0.00306858 0.00445099 10.125 10.375 2.25736e+06
10.50 0.020008 0.00361073 0.00886083 10.375 10.625 1.44397e+06
10.75 0.0472811 0.00797243 0.0162663 10.625 10.875 900804
11.00 0.0974026 0.0118547 0.0268766 10.875 11.125 557942
11.25 0.178144 0.0144185 0.0437228 11.125 11.375 336065
11.50 0.306487 0.0144523 0.0631341 11.375 11.625 200645
11.75 0.470108 0.0111706 0.0738705 11.625 11.875 119696
12.00 0.638702 0.00902885 0.067289 11.875 12.125 70518
12.25 0.765632 0.0033263 0.048665 12.125 12.375 41486
12.50 0.823066 -0.00111973 0.0353014 12.375 12.625 24348
12.75 0.819235 0.0066911 0.0385578 12.625 12.875 14328
13.00 0.757806 0.0156687 0.0576572 12.875 13.125 8039
13.25 0.670306 0.0187134 0.0781063 13.125 13.375 4580
13.50 0.538843 0.0321086 0.07475 13.375 13.625 2420
13.75 0.439382 0.0321562 0.0814713 13.625 13.875 1295
14.00 0.351648 0.0140114 0.0764911 13.875 14.125 637
14.25 0.289389 0.0257235 0.0578778 14.125 14.375 311
14.50 0.333333 0.0294985 0.0589971 14.375 14.625 114
14.75 0.261905 0.047619 0.0476191 14.625 14.875 42
15.00 0.2 0 0 14.875 15.125 5
15.25 0 0 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
