#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 81033
9.00 0 0 0 8.875 9.125 140927
9.25 0 0 0 9.125 9.375 590220
9.50 6.77104e-06 3.95113e-05 2.43396e-06 9.375 9.625 2.06763e+06
9.75 2.72571e-05 0.000206141 3.25119e-06 9.625 9.875 4.21908e+06
10.00 4.11453e-05 0.000418678 2.11859e-06 9.875 10.125 4.05878e+06
10.25 2.23453e-05 0.000321794 0 10.125 10.375 2.68513e+06
10.50 1.20814e-05 0.000145135 1.09458e-06 10.375 10.625 1.65544e+06
10.75 6.61782e-05 0.000221087 6.16208e-05 10.625 10.875 997307
11.00 0.000318834 0.000813779 0.000302152 10.875 11.125 561421
11.25 0.00159092 0.00207401 0.00147653 11.125 11.375 310512
11.50 0.00533583 0.00506829 0.00465316 11.375 11.625 172232
11.75 0.0159542 0.00935648 0.013437 11.625 11.875 93894
12.00 0.0431987 0.0117509 0.0332078 11.875 12.125 50071
12.25 0.080945 0.0218822 0.0512031 12.125 12.375 25820
12.50 0.12237 0.0268401 0.0654234 12.375 12.625 13116
12.75 0.140105 0.0325175 0.0678016 12.625 12.875 6124
13.00 0.129547 0.0335971 0.0657253 12.875 13.125 2694
13.25 0.0880218 0.0336858 0.0462416 13.125 13.375 1102
13.50 0.0962963 0.0191828 0.0566923 13.375 13.625 405
13.75 0.0416667 0.025 0.025 13.625 13.875 120
14.00 0 0.05 0 13.875 14.125 20
14.25 0 0 0 14.125 14.375 3
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
