#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 84249
9.00 0 0 0 8.875 9.125 145647
9.25 0 0 0 9.125 9.375 606276
9.50 5.22005e-06 3.26267e-05 1.90241e-06 9.375 9.625 2.10726e+06
9.75 2.30002e-05 0.000175478 1.96111e-06 9.625 9.875 4.26083e+06
10.00 3.52565e-05 0.000360563 2.8397e-06 9.875 10.125 4.05599e+06
10.25 1.94125e-05 0.000274468 5.59183e-07 10.125 10.375 2.67869e+06
10.50 1.15056e-05 0.000123688 1.75154e-06 10.375 10.625 1.65137e+06
10.75 5.63753e-05 0.00019335 5.33643e-05 10.625 10.875 993342
11.00 0.000285024 0.000724928 0.000273258 10.875 11.125 557848
11.25 0.00140052 0.00189274 0.00132776 11.125 11.375 307743
11.50 0.00486475 0.00493319 0.00431775 11.375 11.625 170204
11.75 0.014681 0.0094131 0.0126341 11.625 11.875 92637
12.00 0.0399496 0.0111098 0.0315859 11.875 12.125 49162
12.25 0.0744878 0.020578 0.0487671 12.125 12.375 25333
12.50 0.113577 0.0273439 0.0633547 12.375 12.625 12705
12.75 0.13031 0.0300132 0.0693058 12.625 12.875 5932
13.00 0.11767 0.0336102 0.0625028 12.875 13.125 2575
13.25 0.0800763 0.0344276 0.0409541 13.125 13.375 1049
13.50 0.0916442 0.0161725 0.056698 13.375 13.625 371
13.75 0.0454545 0.0181818 0.0272727 13.625 13.875 110
14.00 0 0.0625 0 13.875 14.125 16
14.25 0 0 0 14.125 14.375 3
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
