#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 147277
9.00 0 0 0 8.875 9.125 243062
9.25 0 0 0 9.125 9.375 906982
9.50 3.61802e-07 7.21875e-07 3.61802e-07 9.375 9.625 2.76394e+06
9.75 6.29783e-07 3.53313e-06 4.20122e-07 9.625 9.875 4.76354e+06
10.00 1.02831e-06 5.04773e-06 2.66788e-07 9.875 10.125 3.88987e+06
10.25 0 9.04451e-06 -3.93246e-07 10.125 10.375 2.46416e+06
10.50 0 1.97744e-06 0 10.375 10.625 1.50764e+06
10.75 3.47084e-06 1.75235e-05 3.47084e-06 10.625 10.875 864345
11.00 1.07065e-05 0.000124462 1.07065e-05 10.875 11.125 467008
11.25 0.000108892 0.000400237 0.000108892 11.125 11.375 247953
11.50 0.000356437 0.00119121 0.000356437 11.375 11.625 129055
11.75 0.0015611 0.00270485 0.0015611 11.625 11.875 65979
12.00 0.00506658 0.0062742 0.0050358 11.875 12.125 32369
12.25 0.0130981 0.011416 0.0125653 12.125 12.375 14964
12.50 0.0269865 0.0155922 0.024891 12.375 12.625 6670
12.75 0.0361446 0.0188253 0.0316231 12.625 12.875 2656
13.00 0.037422 0.012474 0.0322245 12.875 13.125 962
13.25 0.0285714 0.0126984 0.0253968 13.125 13.375 315
13.50 0.0285714 0.0142857 0.0142857 13.375 13.625 70
13.75 0 0 0 13.625 13.875 9
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
