#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 37110
9.00 0 0 0 8.875 9.125 66944
9.25 3.11604e-06 3.12045e-06 1.40722e-09 9.125 9.375 320920
9.50 5.15639e-05 0.000205729 6.96473e-06 9.375 9.625 1.29936e+06
9.75 0.000403624 0.00186475 1.71799e-05 9.625 9.875 3.28276e+06
10.00 0.000511509 0.00295935 -1.59538e-05 9.875 10.125 3.8885e+06
10.25 0.000275723 0.00203432 -4.19967e-05 10.125 10.375 2.66572e+06
10.50 0.000381376 0.00125449 4.65875e-05 10.375 10.625 1.64929e+06
10.75 0.00164359 0.00279617 0.00104213 10.625 10.875 1.01364e+06
11.00 0.00545631 0.00612427 0.00316256 10.875 11.125 599856
11.25 0.0167391 0.0100744 0.00870128 11.125 11.375 344881
11.50 0.0449342 0.0140673 0.0207437 11.375 11.625 198379
11.75 0.103678 0.0165109 0.0411493 11.625 11.875 112965
12.00 0.196157 0.0190039 0.0636329 11.875 12.125 64020
12.25 0.303387 0.0178602 0.0741325 12.125 12.375 35552
12.50 0.375013 0.0277154 0.072952 12.375 12.625 19554
12.75 0.396693 0.0244824 0.077307 12.625 12.875 10222
13.00 0.350028 0.0379435 0.0855453 12.875 13.125 5271
13.25 0.26861 0.0442351 0.0812819 13.125 13.375 2539
13.50 0.19485 0.0283262 0.0618026 13.375 13.625 1165
13.75 0.167028 0.0211556 0.0593359 13.625 13.875 461
14.00 0.135593 0.0282486 0.0400876 13.875 14.125 177
14.25 0.114286 0.0285714 0 14.125 14.375 35
14.50 0 0 0 14.375 14.625 6
14.75 0 0 0 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
