#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 28063
9.00 0 0 0 8.875 9.125 49459
9.25 4.27908e-06 2.91357e-09 4.27908e-06 9.125 9.375 233695
9.50 6.95302e-05 0.000184779 -2.00335e-06 9.375 9.625 877317
9.75 0.000787973 0.00264824 -7.21039e-05 9.625 9.875 2.44171e+06
10.00 0.0011695 0.00426852 -0.00010556 9.875 10.125 3.4861e+06
10.25 0.00125771 0.00377552 5.44508e-05 10.125 10.375 2.49341e+06
10.50 0.00292294 0.00389184 0.000794832 10.375 10.625 1.56076e+06
10.75 0.00932582 0.0083273 0.0028214 10.625 10.875 964848
11.00 0.0253979 0.015426 0.00766129 10.875 11.125 591034
11.25 0.0609093 0.0222387 0.0180727 11.125 11.375 346827
11.50 0.131074 0.0284631 0.0359389 11.375 11.625 204281
11.75 0.247799 0.0252309 0.0593989 11.625 11.875 119044
12.00 0.39909 0.0179383 0.0705252 11.875 12.125 69413
12.25 0.54293 0.00908154 0.0644681 12.125 12.375 40158
12.50 0.625188 0.0118468 0.0527785 12.375 12.625 22654
12.75 0.628498 0.0208459 0.0574123 12.625 12.875 12794
13.00 0.557495 0.0453532 0.0775956 12.875 13.125 7105
13.25 0.471003 0.0475058 0.0890849 13.125 13.375 3690
13.50 0.349868 0.0559062 0.0741523 13.375 13.625 1895
13.75 0.267306 0.0433327 0.061958 13.625 13.875 939
14.00 0.236504 0.0269233 0.0530413 13.875 14.125 389
14.25 0.197531 0.0260716 0.0422514 14.125 14.375 162
14.50 0.15625 0.0625 0 14.375 14.625 32
14.75 0.111111 0.111111 0 14.625 14.875 9
15.00 0 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
