#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 48537
9.00 0 0 0 8.875 9.125 86919
9.25 2.48705e-06 -3.58796e-10 2.48705e-06 9.125 9.375 402083
9.50 2.6376e-05 0.000168155 0 9.375 9.625 1.55444e+06
9.75 0.000233935 0.00116169 9.35666e-06 9.625 9.875 3.62067e+06
10.00 0.000295022 0.00208382 -3.48149e-06 9.875 10.125 3.99631e+06
10.25 0.000139493 0.00132878 -8.63227e-06 10.125 10.375 2.70264e+06
10.50 0.000155296 0.00073868 3.04158e-05 10.375 10.625 1.66778e+06
10.75 0.000671802 0.00148229 0.00051369 10.625 10.875 1.02113e+06
11.00 0.00247659 0.00350379 0.00177213 10.875 11.125 593155
11.25 0.0084147 0.00709123 0.0053651 11.125 11.375 337267
11.50 0.0247962 0.0115766 0.0143375 11.375 11.625 191602
11.75 0.0625644 0.0134699 0.0325859 11.625 11.875 107761
12.00 0.129303 0.0183258 0.0545077 11.875 12.125 60138
12.25 0.213917 0.0234893 0.072289 12.125 12.375 32564
12.50 0.274039 0.0268342 0.0749558 12.375 12.625 17461
12.75 0.293645 0.0276348 0.0770856 12.625 12.875 8844
13.00 0.26697 0.0293259 0.0860245 12.875 13.125 4390
13.25 0.191835 0.0383669 0.0701599 13.125 13.375 2033
13.50 0.14539 0.0319149 0.052973 13.375 13.625 846
13.75 0.125 0.0164474 0.0592105 13.625 13.875 304
14.00 0.1 0.03 0.01 13.875 14.125 100
14.25 0.0625 0.0625 0 14.125 14.375 16
14.50 0 0 0 14.375 14.625 2
14.75 0 0 0 14.625 14.875 1
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
