#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 98183
9.00 0 0 0 8.875 9.125 167034
9.25 0 0 0 9.125 9.375 676561
9.50 1.75825e-06 1.09826e-05 4.43235e-07 9.375 9.625 2.27499e+06
9.75 1.06263e-05 6.36707e-05 1.64042e-06 9.625 9.875 4.42301e+06
10.00 1.28884e-05 0.000146505 -5.28148e-07 9.875 10.125 4.03464e+06
10.25 6.80815e-06 0.00011075 3.38141e-08 10.125 10.375 2.64389e+06
10.50 3.67959e-06 5.23487e-05 1.24701e-07 10.375 10.625 1.63062e+06
10.75 1.74858e-05 0.000102839 1.55271e-05 10.625 10.875 972216
11.00 0.000142515 0.000431346 0.000138966 10.875 11.125 540293
11.25 0.000739123 0.00134762 0.000729198 11.125 11.375 296297
11.50 0.00252215 0.00339143 0.00238405 11.375 11.625 161767
11.75 0.00810988 0.00701542 0.00757992 11.625 11.875 86931
12.00 0.0241283 0.0127238 0.0212533 11.875 12.125 45258
12.25 0.0469737 0.0180237 0.0356101 12.125 12.375 22949
12.50 0.0792239 0.0283716 0.0521071 12.375 12.625 11133
12.75 0.092542 0.0269512 0.0597359 12.625 12.875 5122
13.00 0.0894539 0.0300756 0.056968 12.875 13.125 2124
13.25 0.067734 0.0246305 0.0431034 13.125 13.375 812
13.50 0.0472727 0.0220703 0.0290909 13.375 13.625 275
13.75 0.0416667 0.0277778 0.0138889 13.625 13.875 72
14.00 0 0 0 13.875 14.125 7
14.25 0 0 0 14.125 14.375 1
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
