#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 3.72467e-05 0 8.625 8.875 26848
9.00 2.14399e-05 0 2.14399e-05 8.875 9.125 46642
9.25 9.27962e-06 4.636e-06 4.641e-06 9.125 9.375 215526
9.50 9.79188e-05 0.000158445 1.99232e-05 9.375 9.625 765941
9.75 0.00143574 0.00230028 0.000113828 9.625 9.875 2.07001e+06
10.00 0.00255187 0.00446174 0.000375149 9.875 10.125 3.17297e+06
10.25 0.00397824 0.00447096 0.00126768 10.125 10.375 2.35657e+06
10.50 0.00928734 0.00516456 0.00306171 10.375 10.625 1.49225e+06
10.75 0.0251927 0.0108296 0.00717352 10.625 10.875 927967
11.00 0.0586325 0.0174414 0.0151767 10.875 11.125 573453
11.25 0.118798 0.0209119 0.0298717 11.125 11.375 342523
11.50 0.222951 0.025391 0.0510156 11.375 11.625 203220
11.75 0.374338 0.0204239 0.0690226 11.625 11.875 120263
12.00 0.540709 0.0156337 0.0671903 11.875 12.125 70598
12.25 0.682555 0.00692934 0.0542213 12.125 12.375 41289
12.50 0.750929 0.00699431 0.0394241 12.375 12.625 23949
12.75 0.746745 0.0118529 0.0461335 12.625 12.875 13749
13.00 0.684291 0.0322613 0.0641994 12.875 13.125 7830
13.25 0.584428 0.0339468 0.0805825 13.125 13.375 4264
13.50 0.4701 0.0436731 0.0776179 13.375 13.625 2291
13.75 0.357696 0.0476631 0.0684037 13.625 13.875 1163
14.00 0.294444 0.024665 0.0606782 13.875 14.125 540
14.25 0.242063 0.031746 0.0515873 14.125 14.375 252
14.50 0.222222 0.0555556 0 14.375 14.625 72
14.75 0.269231 0.0384615 0 14.625 14.875 26
15.00 0 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
