#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 28905
9.00 0 1.92256e-05 0 8.875 9.125 52011
9.25 4.03623e-06 0 4.03623e-06 9.125 9.375 247756
9.50 7.37609e-05 0.000210818 0 9.375 9.625 976127
9.75 0.000641492 0.00255236 -1.36539e-05 9.625 9.875 2.7249e+06
10.00 0.000869085 0.0040151 -6.80112e-05 9.875 10.125 3.64061e+06
10.25 0.000736819 0.00303117 -4.76704e-05 10.125 10.375 2.56237e+06
10.50 0.00151594 0.00287449 0.00033933 10.375 10.625 1.59570e+06
10.75 0.00523836 0.00655638 0.00185571 10.625 10.875 984468
11.00 0.0155561 0.0124126 0.00567659 10.875 11.125 597642
11.25 0.0403306 0.0181777 0.014146 11.125 11.375 348321
11.50 0.0938811 0.0232966 0.029039 11.375 11.625 203385
11.75 0.191093 0.0236799 0.0519669 11.625 11.875 118246
12.00 0.321284 0.0162794 0.0671395 11.875 12.125 68111
12.25 0.46021 0.0140422 0.0711249 12.125 12.375 39030
12.50 0.539417 0.0169814 0.059009 12.375 12.625 21894
12.75 0.547845 0.0251892 0.0678818 12.625 12.875 12091
13.00 0.483193 0.0434373 0.0794081 12.875 13.125 6515
13.25 0.408375 0.0492417 0.0876039 13.125 13.375 3367
13.50 0.280049 0.0494274 0.0679461 13.375 13.625 1639
13.75 0.229465 0.0352021 0.0566906 13.625 13.875 767
14.00 0.2 0.0229508 0.0557377 13.875 14.125 305
14.25 0.163636 0.0181818 0.0363636 14.125 14.375 110
14.50 0.130435 0.0869565 0 14.375 14.625 23
14.75 0 0 0 14.625 14.875 3
15.00 0 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
