#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 3.67471e-05 0 8.625 8.875 54426
9.00 1.32526e-05 1.32519e-05 1.32526e-05 8.875 9.125 75457
9.25 2.83764e-05 4.96275e-05 1.77395e-05 9.125 9.375 281924
9.50 0.000351298 0.000193532 0.000268237 9.375 9.625 779964
9.75 0.00453834 0.00173577 0.00238105 9.625 9.875 1.87073e+06
10.00 0.00803248 0.00302227 0.00400962 9.875 10.125 2.85927e+06
10.25 0.0138817 0.00325051 0.00783616 10.125 10.375 2.21283e+06
10.50 0.0284123 0.00422005 0.0146626 10.375 10.625 1.42100e+06
10.75 0.0618557 0.00571856 0.0244936 10.625 10.875 888503
11.00 0.120794 0.00949842 0.0366565 10.875 11.125 549810
11.25 0.212394 0.00765498 0.0550474 11.125 11.375 332712
11.50 0.35023 0.00664499 0.0713075 11.375 11.625 199292
11.75 0.518023 0.00547659 0.0751923 11.625 11.875 119039
12.00 0.681239 0.00363189 0.0655426 11.875 12.125 70294
12.25 0.801186 8.16584e-05 0.0464434 12.125 12.375 41476
12.50 0.852992 -0.00184399 0.0359247 12.375 12.625 24502
12.75 0.847751 0.00393248 0.0385824 12.625 12.875 14404
13.00 0.79 0.00886649 0.0581001 12.875 13.125 8200
13.25 0.70573 0.0115117 0.0747774 13.125 13.375 4625
13.50 0.583333 0.0227516 0.0839326 13.375 13.625 2520
13.75 0.478357 0.0261011 0.0875011 13.625 13.875 1363
14.00 0.386095 0.0142052 0.0868466 13.875 14.125 676
14.25 0.335385 0.00406495 0.0846201 14.125 14.375 325
14.50 0.352941 0.0147059 0.0661765 14.375 14.625 136
14.75 0.254902 0.0196078 0.0588235 14.625 14.875 51
15.00 0.333333 0 0.166667 14.875 15.125 6
15.25 0.5 -0.5 0.5 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
