#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 38342
9.00 0 0 0 8.875 9.125 68541
9.25 3.05155e-06 3.04995e-06 1.30308e-09 9.125 9.375 327702
9.50 5.14021e-05 0.000204346 6.84024e-06 9.375 9.625 1.3229e+06
9.75 0.00038531 0.00182006 1.33775e-05 9.625 9.875 3.31422e+06
10.00 0.000493635 0.00289209 -1.59223e-05 9.875 10.125 3.89964e+06
10.25 0.000258334 0.00198626 -3.6743e-05 10.125 10.375 2.67096e+06
10.50 0.000343892 0.00120267 4.6838e-05 10.375 10.625 1.65168e+06
10.75 0.00150525 0.00267114 0.000952691 10.625 10.875 1.01512e+06
11.00 0.00501928 0.00592672 0.00299526 10.875 11.125 599488
11.25 0.0158708 0.00971865 0.00851274 11.125 11.375 344469
11.50 0.0429521 0.013641 0.0197528 11.375 11.625 197662
11.75 0.0995882 0.0161319 0.040439 11.625 11.875 112664
12.00 0.189061 0.0192996 0.0623468 11.875 12.125 63678
12.25 0.294651 0.018145 0.0752552 12.125 12.375 35313
12.50 0.36502 0.029172 0.0726486 12.375 12.625 19377
12.75 0.385697 0.0254973 0.0773028 12.625 12.875 10096
13.00 0.342521 0.0366039 0.0856843 12.875 13.125 5188
13.25 0.258828 0.0454672 0.0768637 13.125 13.375 2492
13.50 0.186561 0.0300619 0.061008 13.375 13.625 1131
13.75 0.158371 0.0197112 0.0585978 13.625 13.875 442
14.00 0.127168 0.0298091 0.0404624 13.875 14.125 173
14.25 0.125 0.03125 0 14.125 14.375 32
14.50 0 0 0 14.375 14.625 5
14.75 0 0 0 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
