#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 3.53669e-05 -1.25146e-09 3.53669e-05 8.625 8.875 28275
9.00 0 0 0 8.875 9.125 49904
9.25 0 4.21683e-06 0 9.125 9.375 237110
9.50 6.57316e-05 0.000196792 -5.43847e-06 9.375 9.625 897589
9.75 0.000746695 0.00268977 -5.75777e-05 9.625 9.875 2.50571e+06
10.00 0.00108616 0.00434298 -8.70068e-05 9.875 10.125 3.52433e+06
10.25 0.00110023 0.00360881 1.34973e-05 10.125 10.375 2.51038e+06
10.50 0.00252029 0.0035766 0.000657607 10.375 10.625 1.56966e+06
10.75 0.00809863 0.00780065 0.00251215 10.625 10.875 969547
11.00 0.0226374 0.0149839 0.00712652 10.875 11.125 592823
11.25 0.0553576 0.0219444 0.016975 11.125 11.375 347360
11.50 0.121421 0.0264508 0.0348636 11.375 11.625 204248
11.75 0.233579 0.0240503 0.0572861 11.625 11.875 118906
12.00 0.381074 0.0163638 0.0696608 11.875 12.125 69144
12.25 0.523156 0.0109551 0.0657285 12.125 12.375 39946
12.50 0.605427 0.0125716 0.0527853 12.375 12.625 22442
12.75 0.611405 0.0217516 0.0602297 12.625 12.875 12679
13.00 0.539922 0.0464237 0.0771845 12.875 13.125 6951
13.25 0.45204 0.049061 0.0885288 13.125 13.375 3628
13.50 0.33515 0.0512262 0.075303 13.375 13.625 1835
13.75 0.254181 0.0490524 0.0597986 13.625 13.875 897
14.00 0.225806 0.0268817 0.0555362 13.875 14.125 372
14.25 0.201389 0.0277778 0.0416667 14.125 14.375 144
14.50 0.121212 0.0606061 0 14.375 14.625 33
14.75 0.142857 0.142857 0 14.625 14.875 7
15.00 0 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
