#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 3.51358e-05 0 8.625 8.875 28461
9.00 0 0 0 8.875 9.125 48763
9.25 1.36669e-05 1.36568e-05 4.55894e-06 9.125 9.375 219509
9.50 0.000143388 0.00010919 5.85679e-05 9.375 9.625 753201
9.75 0.00196821 0.00207304 0.00041071 9.625 9.875 1.99979e+06
10.00 0.00349942 0.00395157 0.000857475 9.875 10.125 3.07222e+06
10.25 0.0057558 0.00419539 0.00218893 10.125 10.375 2.31384e+06
10.50 0.0128503 0.00477862 0.00457494 10.375 10.625 1.47187e+06
10.75 0.0331136 0.00920148 0.0101708 10.625 10.875 916421
11.00 0.0728767 0.0161946 0.0192315 10.875 11.125 567191
11.25 0.141852 0.02033 0.0336587 11.125 11.375 339883
11.50 0.256378 0.0215881 0.0539702 11.375 11.625 202334
11.75 0.41434 0.0155701 0.0712996 11.625 11.875 120266
12.00 0.582529 0.0131071 0.0680352 11.875 12.125 70599
12.25 0.718224 0.00694793 0.0511799 12.125 12.375 41430
12.50 0.784097 0.00138026 0.0379345 12.375 12.625 24122
12.75 0.77984 0.00814897 0.0425217 12.625 12.875 14008
13.00 0.718947 0.0226064 0.0589091 12.875 13.125 7938
13.25 0.623314 0.0293776 0.076054 13.125 13.375 4375
13.50 0.503155 0.0381408 0.0771823 13.375 13.625 2377
13.75 0.393989 0.0389927 0.075658 13.625 13.875 1231
14.00 0.316781 0.0165525 0.0698033 13.875 14.125 584
14.25 0.25448 0.0322581 0.0530414 14.125 14.375 279
14.50 0.313953 0.0348837 0.0348837 14.375 14.625 86
14.75 0.212121 0.0606061 0 14.625 14.875 33
15.00 0.333333 0 0 14.875 15.125 3
15.25 0 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
