#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 30888
9.00 0 0 0 8.875 9.125 55651
9.25 3.72894e-06 6.89556e-09 3.72894e-06 9.125 9.375 268173
9.50 7.00838e-05 0.000225418 9.28347e-06 9.375 9.625 1.09868e+06
9.75 0.000540804 0.00234764 1.82762e-05 9.625 9.875 2.9789e+06
10.00 0.000696662 0.00369016 -1.83813e-05 9.875 10.125 3.76366e+06
10.25 0.000464579 0.00260591 -6.06657e-05 10.125 10.375 2.61312e+06
10.50 0.00082405 0.00212951 0.000115293 10.375 10.625 1.62247e+06
10.75 0.00315209 0.00441778 0.00143099 10.625 10.875 999337
11.00 0.0100108 0.00867333 0.0046263 10.875 11.125 600754
11.25 0.0275858 0.0150461 0.0116808 11.125 11.375 348404
11.50 0.0685955 0.0217145 0.0251767 11.375 11.625 201471
11.75 0.147297 0.0200109 0.0481986 11.625 11.875 116540
12.00 0.262584 0.0169136 0.0661203 11.875 12.125 66531
12.25 0.388507 0.0147285 0.0727428 12.125 12.375 37657
12.50 0.466845 0.01903 0.0664515 12.375 12.625 20977
12.75 0.479046 0.028155 0.0709146 12.625 12.875 11406
13.00 0.432743 0.0405307 0.0853224 12.875 13.125 5925
13.25 0.338211 0.0505309 0.0876269 13.125 13.375 3007
13.50 0.232962 0.0425407 0.0623496 13.375 13.625 1438
13.75 0.21821 0.0255003 0.0670293 13.625 13.875 637
14.00 0.135802 0.0205761 0.0411523 13.875 14.125 243
14.25 0.191781 0.0410959 0.0273973 14.125 14.375 73
14.50 0.181818 0 0 14.375 14.625 11
14.75 0 0 0 14.625 14.875 2
15.00 0 0 0 14.875 15.125 1
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
