#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 3.35593e-05 0 8.625 8.875 29798
9.00 0 0 0 8.875 9.125 50026
9.25 1.34779e-05 1.34676e-05 4.49618e-06 9.125 9.375 222587
9.50 0.000154456 0.000101473 7.22153e-05 9.375 9.625 751021
9.75 0.00215187 0.0019373 0.000519989 9.625 9.875 1.98061e+06
10.00 0.00385448 0.00368799 0.00107626 9.875 10.125 3.04218e+06
10.25 0.00643977 0.00395549 0.00263101 10.125 10.375 2.30055e+06
10.50 0.0142197 0.00484248 0.00556661 10.375 10.625 1.46543e+06
10.75 0.0359632 0.00823695 0.0112437 10.625 10.875 912934
11.00 0.0780295 0.0152261 0.0210927 10.875 11.125 565184
11.25 0.149464 0.019114 0.0349525 11.125 11.375 339079
11.50 0.26748 0.0215516 0.0551277 11.375 11.625 201959
11.75 0.425706 0.0152864 0.0712872 11.625 11.875 120137
12.00 0.595644 0.0124439 0.0683839 11.875 12.125 70705
12.25 0.728888 0.00623554 0.0498317 12.125 12.375 41422
12.50 0.792909 0.00103533 0.0370071 12.375 12.625 24173
12.75 0.788918 0.00744998 0.0410604 12.625 12.875 14113
13.00 0.727788 0.0211045 0.0570543 12.875 13.125 7946
13.25 0.634477 0.0282588 0.0780195 13.125 13.375 4432
13.50 0.510399 0.0345632 0.0772196 13.375 13.625 2404
13.75 0.405668 0.0386862 0.0766462 13.625 13.875 1235
14.00 0.318937 0.0182724 0.0735279 13.875 14.125 602
14.25 0.255319 0.0329371 0.0489134 14.125 14.375 282
14.50 0.319149 0.0425532 0.0319149 14.375 14.625 94
14.75 0.222222 0.0555556 0 14.625 14.875 36
15.00 0.333333 0 0 14.875 15.125 3
15.25 0 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
